Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
70,2026-09-23 18:27:18,Ours,0.01,1.4644188260141364,62.37,62.57,67,57.5425,0:57.54,56.1189,0.2155,1.2065,4304.9274,1:11:44.93,10,"1,9,7,3,0,6,2,4,5,8",1:89;9:10;7:103;3:116;0:110;6:94;2:202;4:212;5:83;8:176,"1:[4,5,6,13,18,21,24,26];9:[4];7:[0,2,4,5,6,9,13,18,24,26];3:[4,5,6,9,10,12,13,18,21,24,26];0:[0,2,4,5,6,12,13,18,21,24,26];6:[2,4,5,6,10,13,18,24,26];2:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28,30];4:[0,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,25,26,28];5:[0,2,4,5,6,13,24,26];8:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,26,28]","c1:bw=89,experts=[4,5,6,13,18,21,24,26]; c9:bw=10,experts=[4]; c7:bw=103,experts=[0,2,4,5,6,9,13,18,24,26]; c3:bw=116,experts=[4,5,6,9,10,12,13,18,21,24,26]; c0:bw=110,experts=[0,2,4,5,6,12,13,18,21,24,26]; c6:bw=94,experts=[2,4,5,6,10,13,18,24,26]; c2:bw=202,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28,30]; c4:bw=212,experts=[0,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,25,26,28]; c5:bw=83,experts=[0,2,4,5,6,13,24,26]; c8:bw=176,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,26,28]","4.7914,3.8051,5.1100,5.5622,5.2362,7.3645,4.1201,7.4745,6.8344,5.8205"
71,2026-09-23 18:28:16,Ours,0.01,1.4558992895499583,62.65,62.65,71,57.3994,0:57.40,55.9693,0.2237,1.2001,4362.4344,1:12:42.43,10,"4,0,1,9,7,5,3,6,8,2",4:155;0:59;1:191;9:147;7:75;5:123;3:226;6:182;8:141;2:222,"4:[0,1,2,4,5,6,10,11,12,13,18,21,24,26,28];0:[2,4,6,13,26];1:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,21,24,25,26,28];9:[0,2,4,5,6,9,10,12,13,18,21,24,25,26];7:[0,4,5,6,13,18,26];5:[0,2,4,5,6,12,13,18,24,26,27,30];3:[0,1,2,4,5,6,8,10,11,12,13,14,15,16,18,21,22,23,24,26,27,28];6:[0,1,2,4,5,6,8,10,11,12,13,18,21,23,24,25,26,28];8:[0,1,2,4,5,6,10,11,12,13,18,24,26,28];2:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,20,21,23,24,25,26,27,28]","c4:bw=155,experts=[0,1,2,4,5,6,10,11,12,13,18,21,24,26,28]; c0:bw=59,experts=[2,4,6,13,26]; c1:bw=191,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,21,24,25,26,28]; c9:bw=147,experts=[0,2,4,5,6,9,10,12,13,18,21,24,25,26]; c7:bw=75,experts=[0,4,5,6,13,18,26]; c5:bw=123,experts=[0,2,4,5,6,12,13,18,24,26,27,30]; c3:bw=226,experts=[0,1,2,4,5,6,8,10,11,12,13,14,15,16,18,21,22,23,24,26,27,28]; c6:bw=182,experts=[0,1,2,4,5,6,8,10,11,12,13,18,21,23,24,25,26,28]; c8:bw=141,experts=[0,1,2,4,5,6,10,11,12,13,18,24,26,28]; c2:bw=222,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,20,21,23,24,25,26,27,28]","7.4893,5.2046,4.7874,3.8508,5.0984,6.7643,5.5369,7.3289,5.7921,4.1165"
72,2026-09-23 18:29:14,Ours,0.01,1.4524687156932212,62.64,62.65,71,57.8207,0:57.82,56.3479,0.2148,1.2563,4420.2847,1:13:40.28,10,"8,1,5,7,6,0,3,2,9,4",8:109;1:145;5:158;7:177;6:70;0:191;3:84;2:84;9:139;4:144,"8:[4,5,6,10,12,13,18,21,24,26];1:[0,2,4,5,6,8,10,12,13,18,21,24,26,28];5:[0,1,2,4,5,6,10,11,12,13,18,21,24,26,28];7:[0,1,2,4,5,6,8,10,11,12,13,18,23,24,25,26,28];6:[4,5,6,13,18,21,26];0:[0,1,2,4,5,6,9,10,11,12,13,16,18,21,22,24,25,26,28];3:[2,4,5,6,13,18,21,26];2:[4,5,6,10,12,13,18,26];9:[0,2,4,5,6,9,10,12,13,18,21,24,26];4:[0,2,4,5,6,9,10,12,13,18,21,23,24,26]","c8:bw=109,experts=[4,5,6,10,12,13,18,21,24,26]; c1:bw=145,experts=[0,2,4,5,6,8,10,12,13,18,21,24,26,28]; c5:bw=158,experts=[0,1,2,4,5,6,10,11,12,13,18,21,24,26,28]; c7:bw=177,experts=[0,1,2,4,5,6,8,10,11,12,13,18,23,24,25,26,28]; c6:bw=70,experts=[4,5,6,13,18,21,26]; c0:bw=191,experts=[0,1,2,4,5,6,9,10,11,12,13,16,18,21,22,24,25,26,28]; c3:bw=84,experts=[2,4,5,6,13,18,21,26]; c2:bw=84,experts=[4,5,6,10,12,13,18,26]; c9:bw=139,experts=[0,2,4,5,6,9,10,12,13,18,21,24,26]; c4:bw=144,experts=[0,2,4,5,6,9,10,12,13,18,21,23,24,26]","5.8406,4.8362,6.8669,5.1215,7.3284,5.2797,5.5840,4.1301,3.8749,7.4857"
73,2026-09-23 18:30:11,Ours,0.01,1.4429763001576865,62.99,62.99,73,57.4436,0:57.44,56.0154,0.224,1.199,4477.7604,1:14:37.76,10,"2,8,3,1,5,9,0,7,6,4",2:173;8:39;3:145;1:242;5:62;9:190;0:103;7:135;6:73;4:150,"2:[0,2,4,5,6,8,9,10,12,13,18,20,21,23,24,26,28];8:[4,6,26];3:[0,2,4,5,6,9,10,12,13,18,21,24,25,26];1:[0,2,4,5,6,8,9,10,11,12,13,14,16,18,19,20,21,22,23,24,25,26,28,31];5:[4,5,6,13,18,26];9:[0,2,4,5,6,8,9,10,11,12,13,18,20,21,23,24,25,26,28];0:[0,4,5,6,9,13,18,21,24,26];7:[0,4,5,6,9,10,12,13,18,21,24,26,31];6:[4,5,6,9,13,18,26];4:[0,1,2,4,5,6,10,11,12,13,18,21,24,26,28]","c2:bw=173,experts=[0,2,4,5,6,8,9,10,12,13,18,20,21,23,24,26,28]; c8:bw=39,experts=[4,6,26]; c3:bw=145,experts=[0,2,4,5,6,9,10,12,13,18,21,24,25,26]; c1:bw=242,experts=[0,2,4,5,6,8,9,10,11,12,13,14,16,18,19,20,21,22,23,24,25,26,28,31]; c5:bw=62,experts=[4,5,6,13,18,26]; c9:bw=190,experts=[0,2,4,5,6,8,9,10,11,12,13,18,20,21,23,24,25,26,28]; c0:bw=103,experts=[0,4,5,6,9,13,18,21,24,26]; c7:bw=135,experts=[0,4,5,6,9,10,12,13,18,21,24,26,31]; c6:bw=73,experts=[4,5,6,9,13,18,26]; c4:bw=150,experts=[0,1,2,4,5,6,10,11,12,13,18,21,24,26,28]","4.1581,5.7525,5.5803,4.8191,6.7998,3.8532,5.2222,5.0859,7.2319,7.5124"
74,2026-09-23 18:31:09,Ours,0.01,1.441384302564964,63.32,63.32,74,57.5613,0:57.56,56.1425,0.2119,1.2052,4535.352,1:15:35.35,10,"3,0,1,5,7,8,6,2,4,9",3:26;0:146;1:101;5:184;7:238;8:104;6:30;2:21;4:172;9:117,"3:[4,26];0:[0,1,2,4,5,6,9,10,12,13,18,24,26,28];1:[4,5,6,9,10,13,18,21,24,26];5:[0,1,2,4,5,6,8,10,11,12,13,15,18,21,23,24,26,28];7:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,19,20,21,23,24,25,26,28];8:[2,4,5,6,10,13,18,21,24,26];6:[4,6,26];2:[4,26];4:[0,1,2,4,5,6,9,10,11,12,13,18,23,24,26,28,30];9:[0,2,4,5,6,9,10,13,18,21,26]","c3:bw=26,experts=[4,26]; c0:bw=146,experts=[0,1,2,4,5,6,9,10,12,13,18,24,26,28]; c1:bw=101,experts=[4,5,6,9,10,13,18,21,24,26]; c5:bw=184,experts=[0,1,2,4,5,6,8,10,11,12,13,15,18,21,23,24,26,28]; c7:bw=238,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,19,20,21,23,24,25,26,28]; c8:bw=104,experts=[2,4,5,6,10,13,18,21,24,26]; c6:bw=30,experts=[4,6,26]; c2:bw=21,experts=[4,26]; c4:bw=172,experts=[0,1,2,4,5,6,9,10,11,12,13,18,23,24,26,28,30]; c9:bw=117,experts=[0,2,4,5,6,9,10,13,18,21,26]","5.5125,5.2500,4.8149,6.8282,5.1718,5.8425,7.2661,4.0766,7.5141,3.8657"
75,2026-09-23 18:32:07,Ours,0.01,1.432306184292804,63.18,63.32,74,58.143,0:58.14,56.6541,0.2167,1.2704,4593.5268,1:16:33.53,10,"2,9,1,3,7,6,5,4,0,8",2:145;9:223;1:198;3:72;7:104;6:204;5:114;4:207;0:222;8:195,"2:[0,2,4,5,6,9,10,12,13,18,20,21,24,26];9:[0,1,2,4,5,6,8,9,10,11,12,13,15,18,21,23,24,25,26,27,28,30];1:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28];3:[4,5,6,9,13,18,26];7:[0,2,4,5,6,9,13,18,24,26];6:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,21,23,24,25,26,28];5:[4,5,6,9,10,12,13,18,21,24,26];4:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,21,23,24,25,26,28];0:[0,1,2,4,5,6,8,9,10,11,12,13,14,17,18,21,23,24,25,26,27,28];8:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]","c2:bw=145,experts=[0,2,4,5,6,9,10,12,13,18,20,21,24,26]; c9:bw=223,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,18,21,23,24,25,26,27,28,30]; c1:bw=198,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]; c3:bw=72,experts=[4,5,6,9,13,18,26]; c7:bw=104,experts=[0,2,4,5,6,9,13,18,24,26]; c6:bw=204,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,21,23,24,25,26,28]; c5:bw=114,experts=[4,5,6,9,10,12,13,18,21,24,26]; c4:bw=207,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,21,23,24,25,26,28]; c0:bw=222,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,17,18,21,23,24,25,26,27,28]; c8:bw=195,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]","4.1639,3.8840,4.9500,5.5865,5.1621,7.3606,6.8443,7.5338,5.2862,5.8826"
76,2026-09-23 18:33:05,Ours,0.01,1.429131405739032,62.97,63.32,74,57.7385,0:57.74,56.2869,0.2205,1.2228,4651.2958,1:17:31.30,10,"8,5,0,3,2,6,7,4,9,1",8:105;5:136;0:114;3:54;2:91;6:86;7:244;4:221;9:210;1:196,"8:[0,2,4,5,6,10,12,13,18,26];5:[0,4,5,6,9,10,12,13,18,20,21,24,26];0:[0,4,5,6,9,10,13,18,21,24,26];3:[4,5,13,21,26];2:[2,4,5,6,10,13,18,21,26];6:[4,5,9,13,18,21,24,26];7:[0,2,4,5,6,8,9,10,11,12,13,14,17,18,19,20,21,22,23,24,25,26,28,31];4:[0,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,25,26,28,31];9:[0,2,4,5,6,8,9,10,12,13,14,18,20,21,22,23,24,25,26,28,31];1:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]","c8:bw=105,experts=[0,2,4,5,6,10,12,13,18,26]; c5:bw=136,experts=[0,4,5,6,9,10,12,13,18,20,21,24,26]; c0:bw=114,experts=[0,4,5,6,9,10,13,18,21,24,26]; c3:bw=54,experts=[4,5,13,21,26]; c2:bw=91,experts=[2,4,5,6,10,13,18,21,26]; c6:bw=86,experts=[4,5,9,13,18,21,24,26]; c7:bw=244,experts=[0,2,4,5,6,8,9,10,11,12,13,14,17,18,19,20,21,22,23,24,25,26,28,31]; c4:bw=221,experts=[0,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,25,26,28,31]; c9:bw=210,experts=[0,2,4,5,6,8,9,10,12,13,14,18,20,21,22,23,24,25,26,28,31]; c1:bw=196,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]","5.8413,6.8365,5.2159,5.5465,4.1399,7.3123,5.1777,7.4629,3.9157,4.8383"
77,2026-09-23 18:34:02,Ours,0.01,1.4261281939010695,63.46,63.46,77,57.5874,0:57.59,56.1556,0.2144,1.2105,4708.916,1:18:28.92,10,"9,2,1,8,4,7,6,0,3,5",9:106;2:126;1:229;8:10;4:16;7:31;6:209;0:232;3:148;5:217,"9:[0,2,4,5,6,10,13,18,25,26];2:[0,2,4,5,6,10,12,13,18,21,24,26];1:[0,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,25,26,28,31];8:[4];4:[4];7:[4,6,26];6:[0,2,4,5,6,8,9,10,12,13,14,18,20,21,22,23,24,25,26,28];0:[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,17,18,21,23,24,25,26,28];3:[0,2,4,5,6,9,10,12,13,18,21,24,26,28];5:[0,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,25,26,28]","c9:bw=106,experts=[0,2,4,5,6,10,13,18,25,26]; c2:bw=126,experts=[0,2,4,5,6,10,12,13,18,21,24,26]; c1:bw=229,experts=[0,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,25,26,28,31]; c8:bw=10,experts=[4]; c4:bw=16,experts=[4]; c7:bw=31,experts=[4,6,26]; c6:bw=209,experts=[0,2,4,5,6,8,9,10,12,13,14,18,20,21,22,23,24,25,26,28]; c0:bw=232,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,17,18,21,23,24,25,26,28]; c3:bw=148,experts=[0,2,4,5,6,9,10,12,13,18,21,24,26,28]; c5:bw=217,experts=[0,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,25,26,28]","3.8893,4.2010,4.8518,5.7759,7.3790,5.0851,7.3671,5.2166,5.5415,6.8482"
78,2026-09-23 18:35:00,Ours,0.01,1.4216718518458218,64.51,64.51,78,57.9189,0:57.92,56.4665,0.2271,1.2198,4766.8663,1:19:26.87,10,"0,4,3,7,8,1,9,6,5,2",0:97;4:84;3:138;7:133;8:197;1:149;9:113;6:211;5:231;2:126,"0:[0,2,4,5,6,13,18,24,26];4:[4,5,6,13,18,21,24,26];3:[0,2,4,5,6,9,10,12,13,18,21,24,26];7:[0,1,2,4,5,6,10,11,12,13,18,24,26];8:[0,2,4,5,6,8,9,10,11,12,13,18,20,21,23,24,25,26,28];1:[0,2,4,5,6,9,10,12,13,18,21,24,26,28];9:[0,2,4,5,6,9,13,18,21,24,26];6:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,21,22,23,24,25,26,28];5:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,25,26,28,31];2:[0,4,5,6,9,10,12,13,18,21,24,26]","c0:bw=97,experts=[0,2,4,5,6,13,18,24,26]; c4:bw=84,experts=[4,5,6,13,18,21,24,26]; c3:bw=138,experts=[0,2,4,5,6,9,10,12,13,18,21,24,26]; c7:bw=133,experts=[0,1,2,4,5,6,10,11,12,13,18,24,26]; c8:bw=197,experts=[0,2,4,5,6,8,9,10,11,12,13,18,20,21,23,24,25,26,28]; c1:bw=149,experts=[0,2,4,5,6,9,10,12,13,18,21,24,26,28]; c9:bw=113,experts=[0,2,4,5,6,9,13,18,21,24,26]; c6:bw=211,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,21,22,23,24,25,26,28]; c5:bw=231,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,25,26,28,31]; c2:bw=126,experts=[0,4,5,6,9,10,12,13,18,21,24,26]","5.3643,7.5049,5.5994,5.1482,5.8206,4.8162,3.8959,7.3463,6.8317,4.1391"
79,2026-09-23 18:35:58,Ours,0.01,1.4116358492249947,64.47,64.51,78,57.7164,0:57.72,56.2783,0.216,1.2204,4824.6153,1:20:24.62,10,"6,9,0,4,7,8,5,3,1,2",6:77;9:34;0:131;4:311;7:168;8:163;5:195;3:96;1:136;2:122,"6:[4,5,6,13,21,24,26];9:[4,6,26];0:[0,2,4,5,6,9,10,12,13,18,21,24,26];4:[0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31];7:[0,2,4,5,6,9,10,12,13,18,21,24,25,26,28,30];8:[0,2,4,5,6,8,9,10,12,13,18,21,23,24,26,28];5:[0,1,2,4,5,6,8,9,10,12,13,18,20,21,22,23,24,26,28];3:[2,4,5,6,10,13,18,24,26];1:[0,4,5,6,9,10,12,13,18,20,21,24,26];2:[0,1,2,4,5,6,10,12,13,18,24,26]","c6:bw=77,experts=[4,5,6,13,21,24,26]; c9:bw=34,experts=[4,6,26]; c0:bw=131,experts=[0,2,4,5,6,9,10,12,13,18,21,24,26]; c4:bw=311,experts=[0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]; c7:bw=168,experts=[0,2,4,5,6,9,10,12,13,18,21,24,25,26,28,30]; c8:bw=163,experts=[0,2,4,5,6,8,9,10,12,13,18,21,23,24,26,28]; c5:bw=195,experts=[0,1,2,4,5,6,8,9,10,12,13,18,20,21,22,23,24,26,28]; c3:bw=96,experts=[2,4,5,6,10,13,18,24,26]; c1:bw=136,experts=[0,4,5,6,9,10,12,13,18,20,21,24,26]; c2:bw=122,experts=[0,1,2,4,5,6,10,12,13,18,24,26]","7.3052,3.8769,5.2926,7.5203,5.1148,5.8037,6.8444,5.5746,4.8083,4.1375"
80,2026-09-23 18:36:56,Ours,0.01,1.4111069749715515,63.65,64.51,78,57.9592,0:57.96,56.4955,0.224,1.2342,4882.6062,1:21:22.61,10,"5,9,7,1,3,4,2,0,6,8",5:240;9:193;7:174;1:112;3:115;4:210;2:160;0:174;6:144;8:187,"5:[0,1,2,4,5,6,8,9,10,11,12,13,15,16,17,18,20,21,23,24,25,26,28,30];9:[0,1,2,4,5,6,8,9,10,11,12,13,18,20,21,24,25,26,28];7:[0,2,4,5,6,8,9,10,12,13,18,20,21,24,25,26,28];1:[4,5,6,9,10,12,13,18,21,24,26];3:[0,1,2,4,5,6,12,13,18,24,26];4:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,22,23,24,25,26,28,30];2:[0,2,4,5,6,8,9,10,12,13,18,21,24,25,26,28];0:[0,4,5,6,8,9,10,12,13,18,20,21,22,23,24,26,28];6:[0,1,2,4,5,6,9,10,12,13,18,21,24,26];8:[0,2,4,5,6,8,9,10,12,13,18,20,21,23,24,25,26,28]","c5:bw=240,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,16,17,18,20,21,23,24,25,26,28,30]; c9:bw=193,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,20,21,24,25,26,28]; c7:bw=174,experts=[0,2,4,5,6,8,9,10,12,13,18,20,21,24,25,26,28]; c1:bw=112,experts=[4,5,6,9,10,12,13,18,21,24,26]; c3:bw=115,experts=[0,1,2,4,5,6,12,13,18,24,26]; c4:bw=210,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,22,23,24,25,26,28,30]; c2:bw=160,experts=[0,2,4,5,6,8,9,10,12,13,18,21,24,25,26,28]; c0:bw=174,experts=[0,4,5,6,8,9,10,12,13,18,20,21,22,23,24,26,28]; c6:bw=144,experts=[0,1,2,4,5,6,9,10,12,13,18,21,24,26]; c8:bw=187,experts=[0,2,4,5,6,8,9,10,12,13,18,20,21,23,24,25,26,28]","6.8978,3.9168,5.2522,4.8249,5.5425,7.4456,4.1350,5.2695,7.3695,5.8416"
81,2026-09-23 18:37:54,Ours,0.01,1.4056853967512166,64.48,64.51,78,58.1783,0:58.18,56.719,0.2114,1.2411,4940.8188,1:22:20.82,10,"6,2,3,1,4,5,9,7,8,0",6:188;2:165;3:245;1:181;4:154;5:111;9:97;7:212;8:175;0:184,"6:[0,1,2,4,5,6,9,10,11,12,13,18,21,23,24,25,26,28];2:[0,1,2,4,5,6,9,10,11,12,13,18,21,24,25,26];3:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28,31];1:[0,2,4,5,6,9,10,11,12,13,18,20,21,22,23,24,26,28];4:[0,1,2,4,5,6,10,11,12,13,18,21,24,26,28];5:[4,5,6,9,10,12,13,18,21,24,26];9:[0,2,4,5,6,9,13,18,26];7:[0,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,25,26,28];8:[0,2,4,5,6,9,10,12,13,18,20,21,23,24,25,26,28];0:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26]","c6:bw=188,experts=[0,1,2,4,5,6,9,10,11,12,13,18,21,23,24,25,26,28]; c2:bw=165,experts=[0,1,2,4,5,6,9,10,11,12,13,18,21,24,25,26]; c3:bw=245,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28,31]; c1:bw=181,experts=[0,2,4,5,6,9,10,11,12,13,18,20,21,22,23,24,26,28]; c4:bw=154,experts=[0,1,2,4,5,6,10,11,12,13,18,21,24,26,28]; c5:bw=111,experts=[4,5,6,9,10,12,13,18,21,24,26]; c9:bw=97,experts=[0,2,4,5,6,9,13,18,26]; c7:bw=212,experts=[0,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,25,26,28]; c8:bw=175,experts=[0,2,4,5,6,9,10,12,13,18,20,21,23,24,25,26,28]; c0:bw=184,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26]","7.4103,4.1821,5.6784,4.8588,7.5475,6.8170,3.8454,5.1666,5.8969,5.3161"
82,2026-09-23 18:38:52,Ours,0.01,1.3984109597816083,64.2,64.51,78,58.0618,0:58.06,56.6106,0.2279,1.2215,4998.913,1:23:18.91,10,"1,0,6,8,7,3,2,9,5,4",1:235;0:110;6:134;8:212;7:146;3:144;2:109;9:204;5:147;4:108,"1:[0,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,25,26,27,28,31];0:[0,1,2,4,5,6,10,13,18,24,26];6:[1,2,3,4,5,6,10,11,13,16,18,24,26];8:[0,1,2,4,5,6,8,9,10,11,12,13,15,18,21,24,25,26,27,28,30];7:[0,4,5,6,9,10,12,13,18,20,21,23,24,26];3:[0,2,4,5,6,10,11,12,13,18,21,24,26,28];2:[4,5,6,9,13,18,19,22,24,26];9:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,25,26,27,30,31];5:[0,4,5,6,9,10,12,13,18,20,21,23,24,26];4:[0,2,4,5,6,12,13,18,24,26]","c1:bw=235,experts=[0,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,25,26,27,28,31]; c0:bw=110,experts=[0,1,2,4,5,6,10,13,18,24,26]; c6:bw=134,experts=[1,2,3,4,5,6,10,11,13,16,18,24,26]; c8:bw=212,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,18,21,24,25,26,27,28,30]; c7:bw=146,experts=[0,4,5,6,9,10,12,13,18,20,21,23,24,26]; c3:bw=144,experts=[0,2,4,5,6,10,11,12,13,18,21,24,26,28]; c2:bw=109,experts=[4,5,6,9,13,18,19,22,24,26]; c9:bw=204,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,25,26,27,30,31]; c5:bw=147,experts=[0,4,5,6,9,10,12,13,18,20,21,23,24,26]; c4:bw=108,experts=[0,2,4,5,6,12,13,18,24,26]","4.8581,5.2915,7.4110,5.8897,5.1471,5.6177,4.1413,3.8594,6.8471,7.5477"
83,2026-09-23 18:39:55,Ours,0.01,1.3960625947971619,64.73,64.73,83,62.4133,1:02.41,60.9623,0.2176,1.2318,5061.3611,1:24:21.36,10,"9,4,2,7,5,0,6,1,8,3",9:189;4:37;2:150;7:137;5:10;0:10;6:193;1:232;8:144;3:155,"9:[0,1,2,4,5,6,8,9,10,12,13,18,21,24,25,26,28,30];4:[4,6,26];2:[0,2,4,5,6,9,10,12,13,18,20,21,24,25,26];7:[0,2,4,5,6,9,10,12,13,18,21,24,26];5:[4];0:[4];6:[0,1,2,4,5,6,9,10,11,12,13,16,18,21,23,24,25,26,28];1:[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,20,21,23,24,25,26,28];8:[0,2,4,5,6,9,10,11,12,13,18,21,24,26];3:[0,2,4,5,6,9,10,12,13,18,20,21,23,24,26]","c9:bw=189,experts=[0,1,2,4,5,6,8,9,10,12,13,18,21,24,25,26,28,30]; c4:bw=37,experts=[4,6,26]; c2:bw=150,experts=[0,2,4,5,6,9,10,12,13,18,20,21,24,25,26]; c7:bw=137,experts=[0,2,4,5,6,9,10,12,13,18,21,24,26]; c5:bw=10,experts=[4]; c0:bw=10,experts=[4]; c6:bw=193,experts=[0,1,2,4,5,6,9,10,11,12,13,16,18,21,23,24,25,26,28]; c1:bw=232,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,20,21,23,24,25,26,28]; c8:bw=144,experts=[0,2,4,5,6,9,10,11,12,13,18,21,24,26]; c3:bw=155,experts=[0,2,4,5,6,9,10,12,13,18,20,21,23,24,26]","4.5164,8.8710,5.0976,6.2714,7.3236,5.2046,7.3147,4.8193,5.9764,5.5671"
84,2026-09-23 18:40:53,Ours,0.01,1.391711448877861,64.4,64.73,83,57.8757,0:57.88,56.4349,0.2098,1.2292,5119.2716,1:25:19.27,10,"8,3,1,6,9,2,7,5,4,0",8:245;3:118;1:213;6:13;9:75;2:134;7:172;5:73;4:100;0:37,"8:[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28,30];3:[2,4,5,6,10,12,13,18,21,24,26];1:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,21,23,24,25,26,28,30];6:[30];9:[4,5,6,13,18,21,26];2:[0,2,4,5,6,9,10,12,13,18,21,24,26];7:[0,2,4,5,6,8,9,10,12,13,18,20,21,23,24,25,26];5:[2,4,5,6,12,13,26];4:[2,4,5,6,10,13,18,21,24,26];0:[4,13,26]","c8:bw=245,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28,30]; c3:bw=118,experts=[2,4,5,6,10,12,13,18,21,24,26]; c1:bw=213,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,21,23,24,25,26,28,30]; c6:bw=13,experts=[30]; c9:bw=75,experts=[4,5,6,13,18,21,26]; c2:bw=134,experts=[0,2,4,5,6,9,10,12,13,18,21,24,26]; c7:bw=172,experts=[0,2,4,5,6,8,9,10,12,13,18,20,21,23,24,25,26]; c5:bw=73,experts=[2,4,5,6,12,13,26]; c4:bw=100,experts=[2,4,5,6,10,13,18,21,24,26]; c0:bw=37,experts=[4,13,26]","5.8960,5.6834,4.8683,7.3406,3.8532,4.1249,5.1569,6.7830,7.5150,5.2137"
