Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
60,2026-09-23 21:21:37,Ours,0.01,1.933285819244095,50.55,50.55,60,76.3497,1:16.35,68.4985,6.5354,1.3125,4492.0647,1:14:52.06,30,"14,25,11,26,28,1,13,17,24,16,2,29,19,20,21,4,6,5,3,9,22,10,12,8,27,0,7,15,18,23",14:42;25:45;11:40;26:41;28:35;1:54;13:59;17:39;24:26;16:63;2:30;29:30;19:60;20:78;21:37;4:30;6:59;5:33;3:44;9:10;22:45;10:10;12:16;8:24;27:27;0:53;7:48;15:51;18:26;23:55,"14:[2,4,5,6];25:[1,2,4,6];11:[0,2,4,6];26:[0,4,5,6];28:[1,4,6];1:[0,1,4,5,6];13:[0,1,4,5,6];17:[4,5,6];24:[4,6];16:[0,1,4,5,6,7];2:[4,5,6];29:[0,4,6];19:[0,1,2,4,5,6];20:[0,1,2,4,5,6,7];21:[4,5,6];4:[4,6,7];6:[0,1,4,6,7];5:[4,6,7];3:[0,4,5,6];9:[4];22:[4,5,6,7];10:[4];12:[3];8:[2,4];27:[4,6];0:[0,1,4,5,6];7:[1,4,6,7];15:[1,2,4,5,6];18:[4,6];23:[0,1,2,4,6]","c14:bw=42,experts=[2,4,5,6]; c25:bw=45,experts=[1,2,4,6]; c11:bw=40,experts=[0,2,4,6]; c26:bw=41,experts=[0,4,5,6]; c28:bw=35,experts=[1,4,6]; c1:bw=54,experts=[0,1,4,5,6]; c13:bw=59,experts=[0,1,4,5,6]; c17:bw=39,experts=[4,5,6]; c24:bw=26,experts=[4,6]; c16:bw=63,experts=[0,1,4,5,6,7]; c2:bw=30,experts=[4,5,6]; c29:bw=30,experts=[0,4,6]; c19:bw=60,experts=[0,1,2,4,5,6]; c20:bw=78,experts=[0,1,2,4,5,6,7]; c21:bw=37,experts=[4,5,6]; c4:bw=30,experts=[4,6,7]; c6:bw=59,experts=[0,1,4,6,7]; c5:bw=33,experts=[4,6,7]; c3:bw=44,experts=[0,4,5,6]; c9:bw=10,experts=[4]; c22:bw=45,experts=[4,5,6,7]; c10:bw=10,experts=[4]; c12:bw=16,experts=[3]; c8:bw=24,experts=[2,4]; c27:bw=27,experts=[4,6]; c0:bw=53,experts=[0,1,4,5,6]; c7:bw=48,experts=[1,4,6,7]; c15:bw=51,experts=[1,2,4,5,6]; c18:bw=26,experts=[4,6]; c23:bw=55,experts=[0,1,2,4,6]","1.8951,2.8238,3.0336,1.5303,2.2103,1.5523,2.2797,2.6908,1.7328,2.4872,1.7911,4.1734,2.0455,2.8000,1.4927,2.7629,1.6214,4.0570,2.1407,1.9041,2.2349,3.2887,2.4394,1.6672,2.5217,1.5958,1.8407,1.6633,2.3474,1.8745"
61,2026-09-23 21:22:53,Ours,0.01,1.945598185256059,50.52,50.55,60,76.3118,1:16.31,68.6209,6.3587,1.3289,4568.4065,1:16:08.41,30,"0,14,29,20,18,3,21,10,4,19,22,9,27,24,17,5,15,2,25,26,7,23,8,16,13,12,1,6,11,28",0:60;14:38;29:13;20:58;18:50;3:43;21:59;10:11;4:38;19:52;22:12;9:38;27:50;24:39;17:46;5:49;15:16;2:29;25:59;26:17;7:43;23:28;8:55;16:38;13:34;12:27;1:33;6:37;11:39;28:19,"0:[0,1,2,4,5,6];14:[3,4,6];29:[4];20:[0,1,4,5,6];18:[0,1,4,5,6];3:[0,4,5,6];21:[0,1,4,5,6];10:[4];4:[4,5,6];19:[0,1,4,5,6];22:[4];9:[1,4,6];27:[0,1,4,5,6];24:[1,4,6];17:[0,4,5,6];5:[1,4,5,6];15:[7];2:[0,2];25:[0,1,4,5,6];26:[4];7:[1,4,5,6];23:[4,6];8:[0,1,4,5,6];16:[1,4,6];13:[1,4,6];12:[4,6];1:[1,4,6];6:[4,5,6];11:[4,5,6];28:[2]","c0:bw=60,experts=[0,1,2,4,5,6]; c14:bw=38,experts=[3,4,6]; c29:bw=13,experts=[4]; c20:bw=58,experts=[0,1,4,5,6]; c18:bw=50,experts=[0,1,4,5,6]; c3:bw=43,experts=[0,4,5,6]; c21:bw=59,experts=[0,1,4,5,6]; c10:bw=11,experts=[4]; c4:bw=38,experts=[4,5,6]; c19:bw=52,experts=[0,1,4,5,6]; c22:bw=12,experts=[4]; c9:bw=38,experts=[1,4,6]; c27:bw=50,experts=[0,1,4,5,6]; c24:bw=39,experts=[1,4,6]; c17:bw=46,experts=[0,4,5,6]; c5:bw=49,experts=[1,4,5,6]; c15:bw=16,experts=[7]; c2:bw=29,experts=[0,2]; c25:bw=59,experts=[0,1,4,5,6]; c26:bw=17,experts=[4]; c7:bw=43,experts=[1,4,5,6]; c23:bw=28,experts=[4,6]; c8:bw=55,experts=[0,1,4,5,6]; c16:bw=38,experts=[1,4,6]; c13:bw=34,experts=[1,4,6]; c12:bw=27,experts=[4,6]; c1:bw=33,experts=[1,4,6]; c6:bw=37,experts=[4,5,6]; c11:bw=39,experts=[4,5,6]; c28:bw=19,experts=[2]","1.6069,1.8675,4.2023,2.8199,2.3755,2.1522,1.5268,3.3203,2.8102,2.0528,2.2616,1.9250,2.5456,1.7477,2.6990,4.0545,1.6709,1.7810,2.7780,1.5057,1.8427,1.8714,1.6759,2.4738,2.2483,2.4476,1.5463,1.6374,2.9963,2.1777"
62,2026-09-23 21:24:09,Ours,0.01,1.9222563490821725,51.0,51.0,62,76.1587,1:16.16,68.5088,6.3257,1.3208,4644.5958,1:17:24.60,30,"24,12,4,1,8,18,7,19,5,22,6,25,15,2,10,3,27,14,13,20,17,23,0,29,9,28,21,11,16,26",24:37;12:11;4:60;1:75;8:13;18:26;7:44;19:42;5:67;22:13;6:62;25:65;15:46;2:42;10:21;3:53;27:36;14:14;13:30;20:31;17:19;23:44;0:28;29:52;9:16;28:46;21:33;11:36;16:26;26:49,"24:[2,3,7];12:[7];4:[0,1,2,4,5,6];1:[0,1,2,4,5,6,7];8:[4];18:[4,6];7:[1,4,5,6];19:[0,1,4,6];5:[0,1,2,4,5,6];22:[4];6:[0,1,2,4,5,6];25:[0,1,2,4,5,6];15:[1,4,5,6];2:[1,4,5,6];10:[4,7];3:[0,1,4,5,6];27:[4,5,6];14:[4];13:[2,4,6];20:[4,5,6];17:[4];23:[1,4,5,6];0:[4,6];29:[0,1,4,5,6];9:[4];28:[1,4,6,7];21:[4,5,6];11:[4,5,6];16:[4,6];26:[1,4,5,6]","c24:bw=37,experts=[2,3,7]; c12:bw=11,experts=[7]; c4:bw=60,experts=[0,1,2,4,5,6]; c1:bw=75,experts=[0,1,2,4,5,6,7]; c8:bw=13,experts=[4]; c18:bw=26,experts=[4,6]; c7:bw=44,experts=[1,4,5,6]; c19:bw=42,experts=[0,1,4,6]; c5:bw=67,experts=[0,1,2,4,5,6]; c22:bw=13,experts=[4]; c6:bw=62,experts=[0,1,2,4,5,6]; c25:bw=65,experts=[0,1,2,4,5,6]; c15:bw=46,experts=[1,4,5,6]; c2:bw=42,experts=[1,4,5,6]; c10:bw=21,experts=[4,7]; c3:bw=53,experts=[0,1,4,5,6]; c27:bw=36,experts=[4,5,6]; c14:bw=14,experts=[4]; c13:bw=30,experts=[2,4,6]; c20:bw=31,experts=[4,5,6]; c17:bw=19,experts=[4]; c23:bw=44,experts=[1,4,5,6]; c0:bw=28,experts=[4,6]; c29:bw=52,experts=[0,1,4,5,6]; c9:bw=16,experts=[4]; c28:bw=46,experts=[1,4,6,7]; c21:bw=33,experts=[4,5,6]; c11:bw=36,experts=[4,5,6]; c16:bw=26,experts=[4,6]; c26:bw=49,experts=[1,4,5,6]","1.7165,2.4471,2.8115,1.5632,1.6839,2.3582,1.8700,2.0519,4.0736,2.2174,1.6345,2.7947,1.6819,1.7838,3.3135,2.1567,2.5504,1.8812,2.2599,2.7666,2.6572,1.8739,1.5795,4.2261,1.9221,2.1736,1.4928,3.0113,2.4471,1.5085"
63,2026-09-23 21:25:26,Ours,0.01,1.8975815885325775,51.44,51.44,63,76.5739,1:16.57,68.574,6.6978,1.2987,4721.2011,1:18:41.20,30,"9,23,17,18,15,11,22,21,4,7,0,24,25,19,5,26,28,20,27,10,14,6,8,12,2,16,3,29,13,1",9:21;23:26;17:37;18:47;15:61;11:45;22:80;21:31;4:52;7:68;0:41;24:33;25:61;19:34;5:10;26:44;28:38;20:51;27:34;10:27;14:41;6:34;8:32;12:51;2:28;16:58;3:52;29:10;13:58;1:50,"9:[2,4];23:[4,7];17:[2,4,7];18:[2,4,6,7];15:[0,1,2,4,5,6];11:[0,4,5,6];22:[0,1,2,3,4,5,6,7];21:[4,5,6];4:[0,1,4,5,6];7:[0,1,2,4,5,6];0:[0,4,5,6];24:[4,5,6];25:[0,1,2,4,5,6];19:[4,5,6];5:[3];26:[2,4,5,6];28:[0,4,5];20:[0,1,4,5,6];27:[0,4,6];10:[2,4];14:[0,1,4,6];6:[0,4,6];8:[4,5,6];12:[0,2,4,5,6];2:[4,6];16:[0,1,2,4,6];3:[0,4,5,6,7];29:[4];13:[0,1,4,5,6];1:[0,1,4,5,6]","c9:bw=21,experts=[2,4]; c23:bw=26,experts=[4,7]; c17:bw=37,experts=[2,4,7]; c18:bw=47,experts=[2,4,6,7]; c15:bw=61,experts=[0,1,2,4,5,6]; c11:bw=45,experts=[0,4,5,6]; c22:bw=80,experts=[0,1,2,3,4,5,6,7]; c21:bw=31,experts=[4,5,6]; c4:bw=52,experts=[0,1,4,5,6]; c7:bw=68,experts=[0,1,2,4,5,6]; c0:bw=41,experts=[0,4,5,6]; c24:bw=33,experts=[4,5,6]; c25:bw=61,experts=[0,1,2,4,5,6]; c19:bw=34,experts=[4,5,6]; c5:bw=10,experts=[3]; c26:bw=44,experts=[2,4,5,6]; c28:bw=38,experts=[0,4,5]; c20:bw=51,experts=[0,1,4,5,6]; c27:bw=34,experts=[0,4,6]; c10:bw=27,experts=[2,4]; c14:bw=41,experts=[0,1,4,6]; c6:bw=34,experts=[0,4,6]; c8:bw=32,experts=[4,5,6]; c12:bw=51,experts=[0,2,4,5,6]; c2:bw=28,experts=[4,6]; c16:bw=58,experts=[0,1,2,4,6]; c3:bw=52,experts=[0,4,5,6,7]; c29:bw=10,experts=[4]; c13:bw=58,experts=[0,1,4,5,6]; c1:bw=50,experts=[0,1,4,5,6]","1.9357,1.8772,2.6822,2.3846,1.6874,3.0236,2.2695,1.5211,2.7983,1.8508,1.5975,1.7434,2.8205,2.0578,4.0191,1.5163,2.1853,2.7657,2.5312,3.3233,1.8683,1.6304,1.6713,2.4414,1.7657,2.4912,2.1291,4.1591,2.2656,1.5614"
64,2026-09-23 21:26:42,Ours,0.01,1.947206177686808,51.52,51.52,64,76.4521,1:16.45,68.7704,6.3772,1.3013,4797.685,1:19:57.69,30,"9,18,12,3,22,24,21,6,13,29,27,8,20,7,10,15,19,23,17,11,16,28,1,14,5,25,0,26,2,4",9:59;18:37;12:27;3:38;22:58;24:12;21:47;6:50;13:42;29:19;27:25;8:53;20:39;7:34;10:49;15:59;19:10;23:55;17:10;11:57;16:16;28:15;1:28;14:46;5:24;25:66;0:32;26:26;2:56;4:38,"9:[0,3,4,6,7];18:[3,4,6];12:[4,6];3:[3,4,6];22:[0,1,4,5,6];24:[4];21:[3,4,5,6];6:[0,1,3,4,6];13:[1,3,4,6];29:[3];27:[3,7];8:[0,3,4,5,6];20:[3,4,6];7:[3,4,6];10:[1,3,4,6];15:[0,3,4,5,6];19:[3];23:[0,1,4,5,6];17:[3];11:[0,1,3,4,6];16:[3];28:[3];1:[3,4];14:[1,4,6,7];5:[4,6];25:[0,1,3,4,5,6];0:[3,4,6];26:[3,4];2:[1,3,4,6,7];4:[0,4,6]","c9:bw=59,experts=[0,3,4,6,7]; c18:bw=37,experts=[3,4,6]; c12:bw=27,experts=[4,6]; c3:bw=38,experts=[3,4,6]; c22:bw=58,experts=[0,1,4,5,6]; c24:bw=12,experts=[4]; c21:bw=47,experts=[3,4,5,6]; c6:bw=50,experts=[0,1,3,4,6]; c13:bw=42,experts=[1,3,4,6]; c29:bw=19,experts=[3]; c27:bw=25,experts=[3,7]; c8:bw=53,experts=[0,3,4,5,6]; c20:bw=39,experts=[3,4,6]; c7:bw=34,experts=[3,4,6]; c10:bw=49,experts=[1,3,4,6]; c15:bw=59,experts=[0,3,4,5,6]; c19:bw=10,experts=[3]; c23:bw=55,experts=[0,1,4,5,6]; c17:bw=10,experts=[3]; c11:bw=57,experts=[0,1,3,4,6]; c16:bw=16,experts=[3]; c28:bw=15,experts=[3]; c1:bw=28,experts=[3,4]; c14:bw=46,experts=[1,4,6,7]; c5:bw=24,experts=[4,6]; c25:bw=66,experts=[0,1,3,4,5,6]; c0:bw=32,experts=[3,4,6]; c26:bw=26,experts=[3,4]; c2:bw=56,experts=[1,3,4,6,7]; c4:bw=38,experts=[0,4,6]","1.9389,2.3948,2.4840,2.1382,2.2650,1.7441,1.5314,1.6461,2.2755,4.1890,2.5540,1.6952,2.7870,1.8482,3.3263,1.6796,2.0246,1.8869,2.6715,2.9889,2.4555,2.1860,1.5363,1.8739,4.0353,2.8035,1.5843,1.5243,1.8864,2.8155"
65,2026-09-23 21:27:59,Ours,0.01,1.8901774183509878,52.1,52.1,65,76.3225,1:16.32,68.5324,6.4911,1.2958,4874.039,1:21:14.04,30,"26,7,10,18,0,27,24,1,9,4,12,21,17,15,5,8,3,29,16,6,22,14,13,19,2,25,23,20,11,28",26:29;7:10;10:26;18:18;0:41;27:30;24:55;1:58;9:47;4:57;12:44;21:42;17:26;15:38;5:29;8:66;3:42;29:10;16:45;6:50;22:51;14:45;13:48;19:28;2:28;25:64;23:10;20:35;11:10;28:31,"26:[4,7];7:[4];10:[0,4];18:[4];0:[4,5,6,7];27:[4,5,6];24:[0,1,4,5,6];1:[0,1,4,5,6];9:[0,1,4,6];4:[1,3,4,5,6];12:[0,4,5,6];21:[1,4,5,6];17:[4,6];15:[0,4,6];5:[4,6];8:[0,1,4,5,6,7];3:[0,4,5,6];29:[7];16:[0,4,5,6];6:[0,1,4,5,6];22:[0,1,4,5,6];14:[1,4,5,6];13:[1,4,6,7];19:[4,7];2:[4,6];25:[1,2,4,5,6,7];23:[4];20:[4,5,6];11:[7];28:[4,5,6]","c26:bw=29,experts=[4,7]; c7:bw=10,experts=[4]; c10:bw=26,experts=[0,4]; c18:bw=18,experts=[4]; c0:bw=41,experts=[4,5,6,7]; c27:bw=30,experts=[4,5,6]; c24:bw=55,experts=[0,1,4,5,6]; c1:bw=58,experts=[0,1,4,5,6]; c9:bw=47,experts=[0,1,4,6]; c4:bw=57,experts=[1,3,4,5,6]; c12:bw=44,experts=[0,4,5,6]; c21:bw=42,experts=[1,4,5,6]; c17:bw=26,experts=[4,6]; c15:bw=38,experts=[0,4,6]; c5:bw=29,experts=[4,6]; c8:bw=66,experts=[0,1,4,5,6,7]; c3:bw=42,experts=[0,4,5,6]; c29:bw=10,experts=[7]; c16:bw=45,experts=[0,4,5,6]; c6:bw=50,experts=[0,1,4,5,6]; c22:bw=51,experts=[0,1,4,5,6]; c14:bw=45,experts=[1,4,5,6]; c13:bw=48,experts=[1,4,6,7]; c19:bw=28,experts=[4,7]; c2:bw=28,experts=[4,6]; c25:bw=64,experts=[1,2,4,5,6,7]; c23:bw=10,experts=[4]; c20:bw=35,experts=[4,5,6]; c11:bw=10,experts=[7]; c28:bw=31,experts=[4,5,6]","1.5293,1.8589,3.3088,2.3719,1.5780,2.5543,1.7419,1.5632,1.9321,2.8204,2.4947,1.5119,2.6916,1.6649,4.0283,1.6701,2.1367,4.1328,2.4607,1.6247,2.2514,1.8300,2.2614,2.0530,1.8052,2.7910,1.8806,2.7924,2.9770,2.2150"
66,2026-09-23 21:29:15,Ours,0.01,1.868535913509036,52.57,52.57,66,76.5511,1:16.55,68.6635,6.5667,1.3176,4950.6254,1:22:30.63,30,"15,2,4,6,9,18,1,26,19,22,3,23,21,27,28,11,16,20,24,7,8,25,0,12,10,5,14,13,17,29",15:50;2:41;4:41;6:30;9:31;18:24;1:54;26:54;19:56;22:69;3:66;23:14;21:41;27:42;28:68;11:10;16:59;20:52;24:30;7:50;8:24;25:30;0:38;12:42;10:46;5:17;14:23;13:32;17:35;29:31,"15:[0,1,4,5,6];2:[0,1,4,6];4:[1,4,5,6];6:[1,4,6];9:[4,5,6];18:[4,6];1:[0,1,4,5,6];26:[1,2,4,5,6];19:[0,1,4,5,6];22:[0,1,2,4,5,6];3:[0,1,2,4,5,6];23:[4];21:[2,4,6,7];27:[0,1,4,6];28:[0,1,2,4,5,6];11:[4];16:[0,1,4,5,6];20:[0,1,4,5,6];24:[0,4,6];7:[0,1,4,5,6];8:[4,6];25:[4,5,6];0:[0,4,6];12:[0,1,4,6];10:[1,4,5,6];5:[4];14:[4,6];13:[1,4,6];17:[0,4,6];29:[1,4,6]","c15:bw=50,experts=[0,1,4,5,6]; c2:bw=41,experts=[0,1,4,6]; c4:bw=41,experts=[1,4,5,6]; c6:bw=30,experts=[1,4,6]; c9:bw=31,experts=[4,5,6]; c18:bw=24,experts=[4,6]; c1:bw=54,experts=[0,1,4,5,6]; c26:bw=54,experts=[1,2,4,5,6]; c19:bw=56,experts=[0,1,4,5,6]; c22:bw=69,experts=[0,1,2,4,5,6]; c3:bw=66,experts=[0,1,2,4,5,6]; c23:bw=14,experts=[4]; c21:bw=41,experts=[2,4,6,7]; c27:bw=42,experts=[0,1,4,6]; c28:bw=68,experts=[0,1,2,4,5,6]; c11:bw=10,experts=[4]; c16:bw=59,experts=[0,1,4,5,6]; c20:bw=52,experts=[0,1,4,5,6]; c24:bw=30,experts=[0,4,6]; c7:bw=50,experts=[0,1,4,5,6]; c8:bw=24,experts=[4,6]; c25:bw=30,experts=[4,5,6]; c0:bw=38,experts=[0,4,6]; c12:bw=42,experts=[0,1,4,6]; c10:bw=46,experts=[1,4,5,6]; c5:bw=17,experts=[4]; c14:bw=23,experts=[4,6]; c13:bw=32,experts=[1,4,6]; c17:bw=35,experts=[0,4,6]; c29:bw=31,experts=[1,4,6]","1.6768,1.7987,2.8136,1.6390,1.9594,2.3828,1.5739,1.5401,2.0786,2.2561,2.1537,1.8631,1.5150,2.5347,2.2020,2.9912,2.4918,2.7649,1.7606,1.8515,1.6557,2.7566,1.5808,2.4455,3.3290,4.0446,1.8874,2.2567,2.6622,4.1977"
67,2026-09-23 21:30:32,Ours,0.01,1.8642527464937804,51.63,52.57,66,76.7233,1:16.72,68.9219,6.4723,1.3258,5027.3821,1:23:47.38,30,"4,15,3,16,18,25,29,26,24,2,10,7,27,11,20,9,22,14,17,13,23,5,1,6,21,19,28,0,12,8",4:51;15:49;3:25;16:53;18:31;25:51;29:25;26:31;24:44;2:43;10:36;7:59;27:59;11:43;20:27;9:60;22:47;14:18;17:48;13:39;23:53;5:48;1:36;6:53;21:53;19:14;28:10;0:32;12:44;8:10,"4:[0,1,4,5,6];15:[0,1,4,6];3:[4,6];16:[0,1,4,5,6];18:[0,4,6];25:[0,1,4,5,6];29:[2,4];26:[0,4,6];24:[0,1,4,6];2:[0,1,4,6];10:[0,4,6];7:[0,1,4,5,6];27:[0,1,2,4,6];11:[0,1,4,6];20:[4,6];9:[0,1,2,4,5,6];22:[1,4,5,6];14:[4];17:[1,4,5,6];13:[0,4,6];23:[0,1,3,4,6];5:[1,4,5,6];1:[1,4,6];6:[0,1,4,5,6];21:[0,2,4,5,6];19:[4];28:[4];0:[0,4,6];12:[0,4,5,6];8:[4]","c4:bw=51,experts=[0,1,4,5,6]; c15:bw=49,experts=[0,1,4,6]; c3:bw=25,experts=[4,6]; c16:bw=53,experts=[0,1,4,5,6]; c18:bw=31,experts=[0,4,6]; c25:bw=51,experts=[0,1,4,5,6]; c29:bw=25,experts=[2,4]; c26:bw=31,experts=[0,4,6]; c24:bw=44,experts=[0,1,4,6]; c2:bw=43,experts=[0,1,4,6]; c10:bw=36,experts=[0,4,6]; c7:bw=59,experts=[0,1,4,5,6]; c27:bw=59,experts=[0,1,2,4,6]; c11:bw=43,experts=[0,1,4,6]; c20:bw=27,experts=[4,6]; c9:bw=60,experts=[0,1,2,4,5,6]; c22:bw=47,experts=[1,4,5,6]; c14:bw=18,experts=[4]; c17:bw=48,experts=[1,4,5,6]; c13:bw=39,experts=[0,4,6]; c23:bw=53,experts=[0,1,3,4,6]; c5:bw=48,experts=[1,4,5,6]; c1:bw=36,experts=[1,4,6]; c6:bw=53,experts=[0,1,4,5,6]; c21:bw=53,experts=[0,2,4,5,6]; c19:bw=14,experts=[4]; c28:bw=10,experts=[4]; c0:bw=32,experts=[0,4,6]; c12:bw=44,experts=[0,4,5,6]; c8:bw=10,experts=[4]","2.8376,1.6838,2.1601,2.4988,2.3856,2.8371,4.2290,1.5202,1.7503,1.8133,3.3407,1.8536,2.5615,3.0253,2.7673,1.9357,2.2418,1.8533,2.7111,2.2790,1.9328,4.0299,1.5703,1.6321,1.5127,2.0322,2.2064,1.6035,2.4557,1.6611"
68,2026-09-23 21:31:49,Ours,0.01,1.8792592817581735,52.55,52.57,66,76.7045,1:16.70,68.9088,6.4801,1.3123,5104.1189,1:25:04.12,30,"27,22,0,7,4,21,16,12,17,23,18,25,11,20,1,24,13,9,8,2,5,3,15,28,10,6,26,14,19,29",27:48;22:15;0:30;7:28;4:49;21:29;16:54;12:67;17:72;23:46;18:54;25:47;11:14;20:38;1:42;24:32;13:35;9:15;8:31;2:58;5:45;3:26;15:28;28:40;10:31;6:32;26:40;14:10;19:28;29:57,"27:[0,1,4,6];22:[4];0:[4,5,6];7:[4,7];4:[1,4,6,7];21:[4,6];16:[0,1,4,6,7];12:[0,1,3,4,5,6];17:[0,1,2,3,4,5,6];23:[1,2,4,6];18:[1,2,4,5,6];25:[1,4,5,6];11:[2];20:[2,4,7];1:[0,1,4,6];24:[1,4,6];13:[0,4,6];9:[4];8:[2,4,6];2:[1,2,4,5,6];5:[1,4,6,7];3:[4,6];15:[4,6];28:[0,1,4,6];10:[1,4,6];6:[4,6,7];26:[1,4,5,6];14:[2];19:[2,4];29:[0,1,4,5,6]","c27:bw=48,experts=[0,1,4,6]; c22:bw=15,experts=[4]; c0:bw=30,experts=[4,5,6]; c7:bw=28,experts=[4,7]; c4:bw=49,experts=[1,4,6,7]; c21:bw=29,experts=[4,6]; c16:bw=54,experts=[0,1,4,6,7]; c12:bw=67,experts=[0,1,3,4,5,6]; c17:bw=72,experts=[0,1,2,3,4,5,6]; c23:bw=46,experts=[1,2,4,6]; c18:bw=54,experts=[1,2,4,5,6]; c25:bw=47,experts=[1,4,5,6]; c11:bw=14,experts=[2]; c20:bw=38,experts=[2,4,7]; c1:bw=42,experts=[0,1,4,6]; c24:bw=32,experts=[1,4,6]; c13:bw=35,experts=[0,4,6]; c9:bw=15,experts=[4]; c8:bw=31,experts=[2,4,6]; c2:bw=58,experts=[1,2,4,5,6]; c5:bw=45,experts=[1,4,6,7]; c3:bw=26,experts=[4,6]; c15:bw=28,experts=[4,6]; c28:bw=40,experts=[0,1,4,6]; c10:bw=31,experts=[1,4,6]; c6:bw=32,experts=[4,6,7]; c26:bw=40,experts=[1,4,5,6]; c14:bw=10,experts=[2]; c19:bw=28,experts=[2,4]; c29:bw=57,experts=[0,1,4,5,6]","2.5761,2.2557,1.6202,1.8352,2.7982,1.5112,2.4906,2.4927,2.7512,1.8905,2.3838,2.7923,2.9830,2.7796,1.5561,1.7500,2.3112,1.9232,1.6749,1.7882,4.1287,2.1218,1.6774,2.2342,3.3072,1.6433,1.5119,1.8502,2.0462,4.2240"
69,2026-09-23 21:33:06,Ours,0.01,1.8498302361080783,52.98,52.98,69,76.7259,1:16.73,68.8013,6.5982,1.3231,5180.8782,1:26:20.88,30,"10,16,1,26,13,19,23,3,7,29,14,6,0,24,15,12,28,9,2,8,4,21,27,25,5,17,11,18,22,20",10:16;16:60;1:31;26:42;13:67;19:43;23:33;3:41;7:58;29:34;14:37;6:26;0:52;24:53;15:20;12:10;28:58;9:35;2:66;8:42;4:41;21:58;27:46;25:31;5:39;17:48;11:45;18:10;22:44;20:28,"10:[4];16:[0,1,2,4,5,6];1:[1,4,6];26:[1,4,5,6];13:[0,1,2,4,5,6];19:[0,1,4,6];23:[4,5,6];3:[0,4,5,6];7:[0,1,4,5,6];29:[1,4,6];14:[3,4,6];6:[4,6];0:[1,2,4,5,6];24:[0,1,4,5,6];15:[4,7];12:[4];28:[0,1,4,5,6];9:[0,4,6];2:[0,1,2,4,5,6];8:[0,4,5,6];4:[1,4,5,6];21:[0,1,4,5,6];27:[0,1,4,6];25:[4,5,6];5:[4,5,6];17:[0,1,4,6];11:[0,1,4,6];18:[4];22:[1,4,5,6];20:[4,6]","c10:bw=16,experts=[4]; c16:bw=60,experts=[0,1,2,4,5,6]; c1:bw=31,experts=[1,4,6]; c26:bw=42,experts=[1,4,5,6]; c13:bw=67,experts=[0,1,2,4,5,6]; c19:bw=43,experts=[0,1,4,6]; c23:bw=33,experts=[4,5,6]; c3:bw=41,experts=[0,4,5,6]; c7:bw=58,experts=[0,1,4,5,6]; c29:bw=34,experts=[1,4,6]; c14:bw=37,experts=[3,4,6]; c6:bw=26,experts=[4,6]; c0:bw=52,experts=[1,2,4,5,6]; c24:bw=53,experts=[0,1,4,5,6]; c15:bw=20,experts=[4,7]; c12:bw=10,experts=[4]; c28:bw=58,experts=[0,1,4,5,6]; c9:bw=35,experts=[0,4,6]; c2:bw=66,experts=[0,1,2,4,5,6]; c8:bw=42,experts=[0,4,5,6]; c4:bw=41,experts=[1,4,5,6]; c21:bw=58,experts=[0,1,4,5,6]; c27:bw=46,experts=[0,1,4,6]; c25:bw=31,experts=[4,5,6]; c5:bw=39,experts=[4,5,6]; c17:bw=48,experts=[0,1,4,6]; c11:bw=45,experts=[0,1,4,6]; c18:bw=10,experts=[4]; c22:bw=44,experts=[1,4,5,6]; c20:bw=28,experts=[4,6]","3.3642,2.5161,1.5822,1.5325,2.2742,2.0761,1.8825,2.1452,1.8298,4.1814,1.8865,1.6330,1.5959,1.7580,1.6698,2.4357,2.1867,1.9135,1.8116,1.6917,2.8071,1.5188,2.5513,2.7736,4.0838,2.7167,3.0076,2.3284,2.2388,2.8087"
