Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
70,2026-09-24 20:30:22,Ours,0.01,1.4591192232039332,62.07,62.07,70,57.7677,0:57.77,56.3751,0.171,1.2199,4085.6134,1:08:05.61,10,"1,9,7,3,0,6,2,4,5,8",1:89;9:10;7:103;3:116;0:110;6:94;2:202;4:212;5:83;8:176,"1:[4,5,6,9,13,18,24,26];9:[4];7:[0,2,4,5,6,9,12,13,24,26];3:[4,5,6,9,12,13,18,20,24,26,28];0:[0,2,4,5,6,9,12,13,18,24,26];6:[2,4,5,6,13,18,24,26,28];2:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,27,28];4:[0,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,23,24,26,27,28];5:[0,2,4,5,6,13,24,26];8:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,26,28]","c1:bw=89,experts=[4,5,6,9,13,18,24,26]; c9:bw=10,experts=[4]; c7:bw=103,experts=[0,2,4,5,6,9,12,13,24,26]; c3:bw=116,experts=[4,5,6,9,12,13,18,20,24,26,28]; c0:bw=110,experts=[0,2,4,5,6,9,12,13,18,24,26]; c6:bw=94,experts=[2,4,5,6,13,18,24,26,28]; c2:bw=202,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,27,28]; c4:bw=212,experts=[0,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,23,24,26,27,28]; c5:bw=83,experts=[0,2,4,5,6,13,24,26]; c8:bw=176,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,26,28]","4.7771,3.8075,5.1063,5.6392,5.2985,7.3424,4.0867,7.3477,6.9479,6.0218"
71,2026-09-24 20:31:20,Ours,0.01,1.4535552642832883,61.61,62.07,70,57.8487,0:57.85,56.4605,0.1708,1.2157,4143.5911,1:09:03.59,10,"4,0,1,9,7,5,3,6,8,2",4:155;0:59;1:191;9:147;7:75;5:123;3:226;6:182;8:141;2:222,"4:[0,1,2,4,5,6,10,11,12,13,18,23,24,26,28];0:[2,4,6,13,26];1:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,21,23,24,26,28];9:[0,1,2,4,5,6,8,9,12,13,18,24,26,28];7:[0,4,5,6,13,18,26];5:[0,1,2,3,4,5,6,12,13,19,24,26];3:[0,1,2,4,5,6,8,10,11,12,13,14,15,16,18,21,23,24,26,27,28,29];6:[0,1,2,4,5,6,8,10,11,12,13,14,15,18,21,24,26,28];8:[0,1,2,4,5,6,10,11,12,13,18,24,26,28];2:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,23,24,25,26,27,28]","c4:bw=155,experts=[0,1,2,4,5,6,10,11,12,13,18,23,24,26,28]; c0:bw=59,experts=[2,4,6,13,26]; c1:bw=191,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,21,23,24,26,28]; c9:bw=147,experts=[0,1,2,4,5,6,8,9,12,13,18,24,26,28]; c7:bw=75,experts=[0,4,5,6,13,18,26]; c5:bw=123,experts=[0,1,2,3,4,5,6,12,13,19,24,26]; c3:bw=226,experts=[0,1,2,4,5,6,8,10,11,12,13,14,15,16,18,21,23,24,26,27,28,29]; c6:bw=182,experts=[0,1,2,4,5,6,8,10,11,12,13,14,15,18,21,24,26,28]; c8:bw=141,experts=[0,1,2,4,5,6,10,11,12,13,18,24,26,28]; c2:bw=222,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,23,24,25,26,27,28]","7.4335,5.2106,4.8379,3.9895,5.2157,6.7458,5.4933,7.3431,5.9250,4.2661"
72,2026-09-24 20:32:17,Ours,0.01,1.449211278196424,63.11,63.11,72,57.3216,0:57.32,55.9162,0.1854,1.2182,4200.9437,1:10:00.94,10,"8,1,5,7,6,0,3,2,9,4",8:109;1:145;5:158;7:177;6:70;0:191;3:84;2:84;9:139;4:144,"8:[4,5,6,9,12,13,18,24,26,28];1:[0,2,4,5,6,9,10,12,13,18,21,24,26,28];5:[0,1,2,4,5,6,9,10,11,12,13,18,24,26,28];7:[0,1,2,4,5,6,8,10,11,12,13,18,23,24,25,26,28];6:[4,5,6,9,13,26,28];0:[0,1,2,4,5,6,9,10,11,12,13,16,18,21,23,24,25,26,28];3:[2,4,5,6,12,13,18,26];2:[2,4,5,6,12,13,18,26];9:[0,1,2,4,5,6,9,10,12,13,18,24,26];4:[0,4,5,6,9,10,12,13,18,20,22,24,26,28]","c8:bw=109,experts=[4,5,6,9,12,13,18,24,26,28]; c1:bw=145,experts=[0,2,4,5,6,9,10,12,13,18,21,24,26,28]; c5:bw=158,experts=[0,1,2,4,5,6,9,10,11,12,13,18,24,26,28]; c7:bw=177,experts=[0,1,2,4,5,6,8,10,11,12,13,18,23,24,25,26,28]; c6:bw=70,experts=[4,5,6,9,13,26,28]; c0:bw=191,experts=[0,1,2,4,5,6,9,10,11,12,13,16,18,21,23,24,25,26,28]; c3:bw=84,experts=[2,4,5,6,12,13,18,26]; c2:bw=84,experts=[2,4,5,6,12,13,18,26]; c9:bw=139,experts=[0,1,2,4,5,6,9,10,12,13,18,24,26]; c4:bw=144,experts=[0,4,5,6,9,10,12,13,18,20,22,24,26,28]","5.8024,4.7878,6.7692,5.1226,7.4747,5.1579,5.5367,4.0548,3.8449,7.3652"
73,2026-09-24 20:33:15,Ours,0.01,1.4424967636752501,63.19,63.19,73,57.5305,0:57.53,56.0971,0.1946,1.237,4258.5069,1:10:58.51,10,"2,8,3,1,5,9,0,7,6,4",2:173;8:39;3:145;1:242;5:62;9:190;0:103;7:135;6:73;4:150,"2:[0,4,5,6,8,9,10,12,13,16,18,20,22,23,24,26,28];8:[4,6,26];3:[0,2,4,5,6,9,10,12,13,18,20,24,26,28];1:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,22,23,24,25,26,27,28];5:[4,5,6,9,13,26];9:[0,2,4,5,6,8,9,10,11,12,13,16,18,20,21,23,24,26,28];0:[0,2,4,5,6,9,13,18,24,26];7:[0,4,5,6,9,10,12,13,18,20,24,26,28];6:[4,5,6,9,13,18,26];4:[0,1,2,4,5,6,8,10,11,12,13,18,24,26,28]","c2:bw=173,experts=[0,4,5,6,8,9,10,12,13,16,18,20,22,23,24,26,28]; c8:bw=39,experts=[4,6,26]; c3:bw=145,experts=[0,2,4,5,6,9,10,12,13,18,20,24,26,28]; c1:bw=242,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,22,23,24,25,26,27,28]; c5:bw=62,experts=[4,5,6,9,13,26]; c9:bw=190,experts=[0,2,4,5,6,8,9,10,11,12,13,16,18,20,21,23,24,26,28]; c0:bw=103,experts=[0,2,4,5,6,9,13,18,24,26]; c7:bw=135,experts=[0,4,5,6,9,10,12,13,18,20,24,26,28]; c6:bw=73,experts=[4,5,6,9,13,18,26]; c4:bw=150,experts=[0,1,2,4,5,6,8,10,11,12,13,18,24,26,28]","4.1039,5.7844,5.5566,4.8129,6.8608,3.9384,5.1866,5.0729,7.3020,7.4786"
74,2026-09-24 20:34:12,Ours,0.01,1.4384182407733994,62.79,63.19,73,57.0463,0:57.05,55.6455,0.1759,1.2231,4315.5838,1:11:55.58,10,"3,0,1,5,7,8,6,2,4,9",3:26;0:146;1:101;5:184;7:238;8:104;6:30;2:21;4:172;9:117,"3:[4,26];0:[0,1,2,4,5,6,9,10,12,13,18,24,26,28];1:[0,4,5,6,9,13,18,24,26,28];5:[0,1,2,4,5,6,9,10,11,12,13,15,18,23,24,26,28,29];7:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,25,26,27,28];8:[0,2,4,5,6,12,13,18,24,26];6:[4,6,26];2:[4,26];4:[0,1,2,3,4,5,6,10,11,12,13,15,18,23,24,26,28];9:[0,2,4,5,6,9,10,13,18,24,26]","c3:bw=26,experts=[4,26]; c0:bw=146,experts=[0,1,2,4,5,6,9,10,12,13,18,24,26,28]; c1:bw=101,experts=[0,4,5,6,9,13,18,24,26,28]; c5:bw=184,experts=[0,1,2,4,5,6,9,10,11,12,13,15,18,23,24,26,28,29]; c7:bw=238,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,25,26,27,28]; c8:bw=104,experts=[0,2,4,5,6,12,13,18,24,26]; c6:bw=30,experts=[4,6,26]; c2:bw=21,experts=[4,26]; c4:bw=172,experts=[0,1,2,3,4,5,6,10,11,12,13,15,18,23,24,26,28]; c9:bw=117,experts=[0,2,4,5,6,9,10,13,18,24,26]","5.5241,5.1962,4.7718,6.7328,5.1050,5.8149,7.2509,4.0437,7.3638,3.8424"
75,2026-09-24 20:35:10,Ours,0.01,1.4297343694592555,63.35,63.35,75,57.7002,0:57.70,56.2979,0.1777,1.2228,4373.3175,1:12:53.32,10,"2,9,1,3,7,6,5,4,0,8",2:145;9:223;1:198;3:72;7:104;6:204;5:114;4:207;0:222;8:195,"2:[0,1,4,5,6,9,10,12,13,18,20,24,26,28];9:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,24,25,26,27,28,30];1:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,21,24,25,26,28];3:[4,5,6,9,13,18,26];7:[0,2,4,5,6,9,13,18,24,26];6:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,21,23,24,25,26,28];5:[4,5,6,9,12,13,18,20,24,26,28];4:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,21,22,23,24,26,28];0:[0,1,2,4,5,6,8,9,10,11,12,13,16,17,18,21,23,24,25,26,27,28];8:[0,1,2,4,5,6,8,9,10,11,12,13,18,20,21,22,24,26,28]","c2:bw=145,experts=[0,1,4,5,6,9,10,12,13,18,20,24,26,28]; c9:bw=223,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,24,25,26,27,28,30]; c1:bw=198,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,21,24,25,26,28]; c3:bw=72,experts=[4,5,6,9,13,18,26]; c7:bw=104,experts=[0,2,4,5,6,9,13,18,24,26]; c6:bw=204,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,21,23,24,25,26,28]; c5:bw=114,experts=[4,5,6,9,12,13,18,20,24,26,28]; c4:bw=207,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,21,22,23,24,26,28]; c0:bw=222,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,17,18,21,23,24,25,26,27,28]; c8:bw=195,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,20,21,22,24,26,28]","4.1106,3.8648,4.8927,5.4937,5.0845,7.5221,6.8813,7.4166,5.1982,5.8333"
76,2026-09-24 20:36:07,Ours,0.01,1.4256685686012909,62.64,63.35,75,57.4358,0:57.44,56.0407,0.1694,1.2239,4430.7855,1:13:50.79,10,"8,5,0,3,2,6,7,4,9,1",8:105;5:136;0:114;3:54;2:91;6:86;7:244;4:221;9:210;1:196,"8:[1,2,4,5,6,12,13,18,24,26];5:[0,4,5,6,9,10,12,13,18,20,24,26,28];0:[0,4,5,6,9,13,18,20,24,26,28];3:[4,5,9,13,26];2:[2,4,5,6,12,13,18,24,26];6:[4,5,9,13,18,24,26,28];7:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,19,20,21,22,23,24,25,26,28];4:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,22,24,25,26,28];9:[0,1,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,24,26,27,28];1:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,21,24,25,26,28]","c8:bw=105,experts=[1,2,4,5,6,12,13,18,24,26]; c5:bw=136,experts=[0,4,5,6,9,10,12,13,18,20,24,26,28]; c0:bw=114,experts=[0,4,5,6,9,13,18,20,24,26,28]; c3:bw=54,experts=[4,5,9,13,26]; c2:bw=91,experts=[2,4,5,6,12,13,18,24,26]; c6:bw=86,experts=[4,5,9,13,18,24,26,28]; c7:bw=244,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,19,20,21,22,23,24,25,26,28]; c4:bw=221,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,22,24,25,26,28]; c9:bw=210,experts=[0,1,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,24,26,27,28]; c1:bw=196,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,21,24,25,26,28]","5.8366,6.7564,5.1841,5.4802,4.1077,7.3779,5.2785,7.3874,3.8575,4.7744"
77,2026-09-24 20:37:05,Ours,0.01,1.4230764017933517,62.94,63.35,75,57.227,0:57.23,55.8233,0.1772,1.2247,4488.0465,1:14:48.05,10,"9,2,1,8,4,7,6,0,3,5",9:106;2:126;1:229;8:10;4:16;7:31;6:209;0:232;3:148;5:217,"9:[0,1,2,4,6,10,13,18,24,26];2:[0,2,4,5,6,10,12,13,18,24,26,28];1:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,22,23,24,26,28];8:[4];4:[4];7:[4,6,26];6:[0,1,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,24,26,28];0:[0,1,2,3,4,5,6,8,9,10,11,12,13,15,17,18,21,23,24,25,26,28,29];3:[0,2,3,4,5,6,9,10,12,13,18,24,26,28];5:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,22,23,24,26,28]","c9:bw=106,experts=[0,1,2,4,6,10,13,18,24,26]; c2:bw=126,experts=[0,2,4,5,6,10,12,13,18,24,26,28]; c1:bw=229,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,22,23,24,26,28]; c8:bw=10,experts=[4]; c4:bw=16,experts=[4]; c7:bw=31,experts=[4,6,26]; c6:bw=209,experts=[0,1,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,24,26,28]; c0:bw=232,experts=[0,1,2,3,4,5,6,8,9,10,11,12,13,15,17,18,21,23,24,25,26,28,29]; c3:bw=148,experts=[0,2,3,4,5,6,9,10,12,13,18,24,26,28]; c5:bw=217,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,22,23,24,26,28]","3.8409,4.1053,4.8164,5.7378,7.2999,5.0344,7.3935,5.2160,5.5512,6.8279"
78,2026-09-24 20:38:02,Ours,0.01,1.420346991487012,60.04,63.35,75,57.6177,0:57.62,56.1905,0.1873,1.2381,4545.6978,1:15:45.70,10,"0,4,3,7,8,1,9,6,5,2",0:97;4:84;3:138;7:133;8:197;1:149;9:113;6:211;5:231;2:126,"0:[0,2,4,5,6,13,18,24,26];4:[4,5,6,13,18,24,26,28];3:[0,2,4,5,6,9,10,12,13,18,24,26,28];7:[0,1,2,4,5,6,10,11,12,13,18,24,26];8:[0,2,4,5,6,8,9,10,11,12,13,16,18,20,21,22,24,26,28];1:[0,2,4,5,6,9,10,12,13,18,20,24,26,28];9:[0,2,4,5,6,9,10,13,18,24,26];6:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,22,24,25,26,28];5:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,22,23,24,26,27,28];2:[0,4,5,6,9,12,13,18,20,24,26,28]","c0:bw=97,experts=[0,2,4,5,6,13,18,24,26]; c4:bw=84,experts=[4,5,6,13,18,24,26,28]; c3:bw=138,experts=[0,2,4,5,6,9,10,12,13,18,24,26,28]; c7:bw=133,experts=[0,1,2,4,5,6,10,11,12,13,18,24,26]; c8:bw=197,experts=[0,2,4,5,6,8,9,10,11,12,13,16,18,20,21,22,24,26,28]; c1:bw=149,experts=[0,2,4,5,6,9,10,12,13,18,20,24,26,28]; c9:bw=113,experts=[0,2,4,5,6,9,10,13,18,24,26]; c6:bw=211,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,22,24,25,26,28]; c5:bw=231,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,22,23,24,26,27,28]; c2:bw=126,experts=[0,4,5,6,9,12,13,18,20,24,26,28]","5.2226,7.4221,5.5865,5.1412,5.8091,4.7890,3.8673,7.3800,6.7907,4.1819"
79,2026-09-24 20:39:06,Ours,0.01,1.410920676378024,63.92,63.92,79,63.8737,1:03.87,62.095,0.212,1.5645,4609.6078,1:16:49.61,10,"6,9,0,4,7,8,5,3,1,2",6:77;9:34;0:131;4:311;7:168;8:163;5:195;3:96;1:136;2:122,"6:[4,5,6,13,18,24,26];9:[4,6,26];0:[0,2,4,5,6,9,10,12,13,18,24,26,28];4:[0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31];7:[0,1,2,4,5,6,9,10,12,13,16,18,20,24,26,28];8:[0,1,2,4,5,6,8,9,10,12,13,18,20,24,26,28];5:[0,1,2,4,5,6,8,9,10,12,13,16,18,20,22,24,26,27,28];3:[2,4,5,6,13,17,18,24,26];1:[0,4,5,6,9,10,12,13,18,20,24,26,28];2:[0,1,2,4,5,6,10,12,13,18,24,26]","c6:bw=77,experts=[4,5,6,13,18,24,26]; c9:bw=34,experts=[4,6,26]; c0:bw=131,experts=[0,2,4,5,6,9,10,12,13,18,24,26,28]; c4:bw=311,experts=[0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]; c7:bw=168,experts=[0,1,2,4,5,6,9,10,12,13,16,18,20,24,26,28]; c8:bw=163,experts=[0,1,2,4,5,6,8,9,10,12,13,18,20,24,26,28]; c5:bw=195,experts=[0,1,2,4,5,6,8,9,10,12,13,16,18,20,22,24,26,27,28]; c3:bw=96,experts=[2,4,5,6,13,17,18,24,26]; c1:bw=136,experts=[0,4,5,6,9,10,12,13,18,20,24,26,28]; c2:bw=122,experts=[0,1,2,4,5,6,10,12,13,18,24,26]","8.0889,4.2181,5.4926,7.5795,5.2193,5.9143,8.2925,6.1522,6.0986,5.0388"
80,2026-09-24 20:40:09,Ours,0.01,1.405838267889659,62.87,63.92,79,62.527,1:02.53,61.0315,0.1827,1.3108,4672.1802,1:17:52.18,10,"5,9,7,1,3,4,2,0,6,8",5:240;9:193;7:174;1:112;3:115;4:210;2:160;0:174;6:144;8:187,"5:[0,1,2,4,5,6,8,9,10,11,12,13,15,16,18,20,21,23,24,25,26,28,29,30];9:[0,1,2,4,5,6,8,9,10,12,13,16,18,20,21,24,25,26,28];7:[0,1,2,4,5,6,8,9,10,12,13,18,20,21,24,26,28];1:[0,4,5,6,9,13,18,20,24,26,28];3:[0,1,2,4,5,6,12,13,18,24,26];4:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,24,25,26,27,28];2:[0,1,2,4,5,6,8,9,10,12,13,18,21,24,26,28];0:[0,4,5,6,8,9,10,12,13,16,18,20,21,22,24,26,28];6:[0,1,2,4,5,6,9,10,12,13,18,24,26,28];8:[0,2,4,5,6,8,9,10,12,13,14,16,18,20,22,24,26,28]","c5:bw=240,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,16,18,20,21,23,24,25,26,28,29,30]; c9:bw=193,experts=[0,1,2,4,5,6,8,9,10,12,13,16,18,20,21,24,25,26,28]; c7:bw=174,experts=[0,1,2,4,5,6,8,9,10,12,13,18,20,21,24,26,28]; c1:bw=112,experts=[0,4,5,6,9,13,18,20,24,26,28]; c3:bw=115,experts=[0,1,2,4,5,6,12,13,18,24,26]; c4:bw=210,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,24,25,26,27,28]; c2:bw=160,experts=[0,1,2,4,5,6,8,9,10,12,13,18,21,24,26,28]; c0:bw=174,experts=[0,4,5,6,8,9,10,12,13,16,18,20,21,22,24,26,28]; c6:bw=144,experts=[0,1,2,4,5,6,9,10,12,13,18,24,26,28]; c8:bw=187,experts=[0,2,4,5,6,8,9,10,12,13,14,16,18,20,22,24,26,28]","7.9278,4.4537,5.6230,5.1962,6.0147,7.8595,4.4086,5.3071,8.2884,5.9524"
81,2026-09-24 20:41:12,Ours,0.01,1.4003748569829582,63.97,63.97,81,63.193,1:03.19,61.6851,0.1816,1.3242,4735.4087,1:18:55.41,10,"6,2,3,1,4,5,9,7,8,0",6:188;2:165;3:245;1:181;4:154;5:111;9:97;7:212;8:175;0:184,"6:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,26,28];2:[0,1,2,4,5,6,9,10,11,12,13,18,21,24,26,28];3:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,22,23,24,25,26,27,28];1:[0,1,2,4,5,6,8,9,10,12,13,16,18,20,22,24,26,28];4:[0,1,2,4,5,6,10,11,12,13,18,23,24,26,28];5:[4,5,6,9,12,13,18,20,24,26,28];9:[0,2,4,5,6,9,13,18,26];7:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,22,23,24,26,28];8:[0,1,4,5,6,8,9,10,12,13,16,18,20,22,24,26,28];0:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,25,26,28]","c6:bw=188,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,26,28]; c2:bw=165,experts=[0,1,2,4,5,6,9,10,11,12,13,18,21,24,26,28]; c3:bw=245,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,22,23,24,25,26,27,28]; c1:bw=181,experts=[0,1,2,4,5,6,8,9,10,12,13,16,18,20,22,24,26,28]; c4:bw=154,experts=[0,1,2,4,5,6,10,11,12,13,18,23,24,26,28]; c5:bw=111,experts=[4,5,6,9,12,13,18,20,24,26,28]; c9:bw=97,experts=[0,2,4,5,6,9,13,18,26]; c7:bw=212,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,22,23,24,26,28]; c8:bw=175,experts=[0,1,4,5,6,8,9,10,12,13,16,18,20,22,24,26,28]; c0:bw=184,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,25,26,28]","8.1115,4.4081,5.9834,6.2635,8.3370,7.4945,4.1063,5.3336,6.0306,5.6166"
82,2026-09-24 20:42:15,Ours,0.01,1.3989090951404932,63.82,63.97,81,63.4771,1:03.48,61.9548,0.2117,1.3085,4798.937,1:19:58.94,10,"1,0,6,8,7,3,2,9,5,4",1:235;0:110;6:134;8:212;7:146;3:144;2:109;9:204;5:147;4:108,"1:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,22,23,24,26,27,28];0:[0,1,2,4,5,6,10,13,18,24,26];6:[1,2,3,4,5,6,10,11,12,13,18,24,26];8:[0,1,2,4,5,6,8,10,11,12,13,14,15,18,21,23,24,25,26,27,28];7:[0,4,5,6,8,9,12,13,18,20,22,24,26,28];3:[0,1,2,4,5,6,8,10,12,13,18,24,26,28];2:[0,4,5,6,9,12,13,18,24,26];9:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,24,25,26,28];5:[0,4,5,6,8,9,12,13,18,20,22,24,26,28];4:[0,2,4,5,6,12,13,18,24,26]","c1:bw=235,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,22,23,24,26,27,28]; c0:bw=110,experts=[0,1,2,4,5,6,10,13,18,24,26]; c6:bw=134,experts=[1,2,3,4,5,6,10,11,12,13,18,24,26]; c8:bw=212,experts=[0,1,2,4,5,6,8,10,11,12,13,14,15,18,21,23,24,25,26,27,28]; c7:bw=146,experts=[0,4,5,6,8,9,12,13,18,20,22,24,26,28]; c3:bw=144,experts=[0,1,2,4,5,6,8,10,12,13,18,24,26,28]; c2:bw=109,experts=[0,4,5,6,9,12,13,18,24,26]; c9:bw=204,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,24,25,26,28]; c5:bw=147,experts=[0,4,5,6,8,9,12,13,18,20,22,24,26,28]; c4:bw=108,experts=[0,2,4,5,6,12,13,18,24,26]","5.8250,5.4293,7.9455,6.3595,5.5395,7.1021,4.3820,4.1176,7.1965,8.0579"
83,2026-09-24 20:43:18,Ours,0.01,1.3900034112304311,64.22,64.22,83,62.7406,1:02.74,61.2359,0.1783,1.3246,4861.7146,1:21:01.71,10,"9,4,2,7,5,0,6,1,8,3",9:189;4:37;2:150;7:137;5:10;0:10;6:193;1:232;8:144;3:155,"9:[0,1,2,4,5,6,8,9,10,12,13,18,21,24,25,26,28,30];4:[4,6,26];2:[0,1,2,4,5,6,9,10,12,13,18,20,24,26,28];7:[0,1,2,4,5,6,9,10,12,13,18,24,26];5:[4];0:[4];6:[0,1,2,4,5,6,9,10,11,12,13,16,18,21,23,24,25,26,28];1:[0,1,2,4,5,6,8,9,10,11,12,13,15,16,18,20,21,23,24,25,26,27,28];8:[0,1,2,4,5,6,9,10,12,13,18,24,26,28];3:[0,2,4,5,6,9,10,12,13,16,18,20,24,26,28]","c9:bw=189,experts=[0,1,2,4,5,6,8,9,10,12,13,18,21,24,25,26,28,30]; c4:bw=37,experts=[4,6,26]; c2:bw=150,experts=[0,1,2,4,5,6,9,10,12,13,18,20,24,26,28]; c7:bw=137,experts=[0,1,2,4,5,6,9,10,12,13,18,24,26]; c5:bw=10,experts=[4]; c0:bw=10,experts=[4]; c6:bw=193,experts=[0,1,2,4,5,6,9,10,11,12,13,16,18,21,23,24,25,26,28]; c1:bw=232,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,16,18,20,21,23,24,25,26,27,28]; c8:bw=144,experts=[0,1,2,4,5,6,9,10,12,13,18,24,26,28]; c3:bw=155,experts=[0,2,4,5,6,9,10,12,13,16,18,20,24,26,28]","4.0616,7.5790,4.2158,5.4821,8.0253,5.5922,8.0443,5.1704,6.3276,6.7376"
84,2026-09-24 20:44:18,Ours,0.01,1.3931959009648787,61.77,64.22,83,59.5163,0:59.52,58.1237,0.1726,1.2182,4921.269,1:22:01.27,10,"8,3,1,6,9,2,7,5,4,0",8:245;3:118;1:213;6:13;9:75;2:134;7:172;5:73;4:100;0:37,"8:[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,17,18,21,24,25,26,27,28,30];3:[2,4,5,6,10,12,13,18,24,26,28];1:[0,1,2,4,5,6,8,9,10,11,12,13,15,16,17,18,23,24,26,28,30];6:[19];9:[4,5,6,9,13,18,26];2:[0,1,2,4,5,6,9,12,13,18,24,26,28];7:[0,4,5,6,8,9,10,12,13,16,18,20,21,22,24,26,28];5:[2,4,6,12,13,18,26];4:[0,1,2,4,5,6,13,18,24,26];0:[4,13,26]","c8:bw=245,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,17,18,21,24,25,26,27,28,30]; c3:bw=118,experts=[2,4,5,6,10,12,13,18,24,26,28]; c1:bw=213,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,16,17,18,23,24,26,28,30]; c6:bw=13,experts=[19]; c9:bw=75,experts=[4,5,6,9,13,18,26]; c2:bw=134,experts=[0,1,2,4,5,6,9,12,13,18,24,26,28]; c7:bw=172,experts=[0,4,5,6,8,9,10,12,13,16,18,20,21,22,24,26,28]; c5:bw=73,experts=[2,4,6,12,13,18,26]; c4:bw=100,experts=[0,1,2,4,5,6,13,18,24,26]; c0:bw=37,experts=[4,13,26]","6.2401,6.1209,5.2875,7.7590,4.0042,4.1297,5.1611,6.7985,7.4686,5.1540"
