Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
52,2026-09-24 14:41:17,Ours,0.01,2.0705330449615444,46.1,46.84,51,61.0998,1:01.10,59.4846,0.4355,1.1765,3305.0737,55:05.07,30,"21,12,26,2,3,8,28,13,20,10,29,17,6,0,25,19,7,15,24,14,22,9,23,16,27,4,18,11,1,5",21:45;12:10;26:52;2:29;3:43;8:18;28:35;13:23;20:10;10:31;29:43;17:19;6:51;0:46;25:62;19:46;7:34;15:31;24:35;14:42;22:21;9:31;23:10;16:59;27:40;4:33;18:49;11:60;1:40;5:24,"21:[0,1,4,6];12:[3];26:[0,1,4,5,6];2:[4,6];3:[0,4,6];8:[2];28:[0,4,6];13:[4,6];20:[7];10:[0,4,6];29:[0,1,4,6];17:[];6:[0,4,5,6];0:[0,2,4,6];25:[0,1,4,5,6];19:[0,4,5,6];7:[2,4,7];15:[2,4,6];24:[0,4,6];14:[0,2,4,6];22:[2,4];9:[4,6];23:[2];16:[0,1,4,6,7];27:[0,4,6];4:[4,6,7];18:[0,4,6];11:[0,1,2,4,5,6];1:[0,1,4,6];5:[4]","c21:bw=45,experts=[0,1,4,6]; c12:bw=10,experts=[3]; c26:bw=52,experts=[0,1,4,5,6]; c2:bw=29,experts=[4,6]; c3:bw=43,experts=[0,4,6]; c8:bw=18,experts=[2]; c28:bw=35,experts=[0,4,6]; c13:bw=23,experts=[4,6]; c20:bw=10,experts=[7]; c10:bw=31,experts=[0,4,6]; c29:bw=43,experts=[0,1,4,6]; c17:bw=19,experts=[]; c6:bw=51,experts=[0,4,5,6]; c0:bw=46,experts=[0,2,4,6]; c25:bw=62,experts=[0,1,4,5,6]; c19:bw=46,experts=[0,4,5,6]; c7:bw=34,experts=[2,4,7]; c15:bw=31,experts=[2,4,6]; c24:bw=35,experts=[0,4,6]; c14:bw=42,experts=[0,2,4,6]; c22:bw=21,experts=[2,4]; c9:bw=31,experts=[4,6]; c23:bw=10,experts=[2]; c16:bw=59,experts=[0,1,4,6,7]; c27:bw=40,experts=[0,4,6]; c4:bw=33,experts=[4,6,7]; c18:bw=49,experts=[0,4,6]; c11:bw=60,experts=[0,1,2,4,5,6]; c1:bw=40,experts=[0,1,4,6]; c5:bw=24,experts=[4]","1.2689,2.1843,1.2790,1.5468,1.9113,1.4328,1.9600,1.9963,2.4779,3.0602,3.9028,2.3634,1.3927,1.3336,2.5017,1.7772,1.5816,1.4166,1.4830,1.6061,1.9814,1.6192,1.5272,2.0953,2.1567,2.3996,1.9801,2.5892,1.2283,3.4313"
53,2026-09-24 14:42:17,Ours,0.01,2.055629697693045,47.98,47.98,53,59.3593,0:59.36,57.636,0.4672,1.2527,3364.461,56:04.46,30,"27,4,0,5,22,18,28,24,11,3,19,17,10,1,7,2,29,21,26,13,23,20,16,6,15,9,14,25,12,8",27:58;4:28;0:39;5:44;22:10;18:17;28:66;24:37;11:11;3:47;19:10;17:28;10:52;1:59;7:44;2:51;29:46;21:37;26:39;13:10;23:10;20:62;16:44;6:36;15:27;9:61;14:34;25:44;12:45;8:22,"27:[0,1,4,5,6];4:[4,6];0:[4,6];5:[4,5,6];22:[7];18:[4];28:[0,1,2,4,5,6];24:[4,6];11:[];3:[0,4,6];19:[2];17:[4,6];10:[0,1,4,5,6];1:[0,1,4,5,6];7:[0,4,5,6];2:[0,1,4,5,6];29:[0,1,4,6];21:[4,6,7];26:[4,5,6];13:[];23:[];20:[0,1,2,4,5,6];16:[0,1,4,6];6:[0,4,6];15:[4];9:[0,1,4,5,6];14:[3,4,6];25:[1,4,5,6];12:[0,2,4,6];8:[4]","c27:bw=58,experts=[0,1,4,5,6]; c4:bw=28,experts=[4,6]; c0:bw=39,experts=[4,6]; c5:bw=44,experts=[4,5,6]; c22:bw=10,experts=[7]; c18:bw=17,experts=[4]; c28:bw=66,experts=[0,1,2,4,5,6]; c24:bw=37,experts=[4,6]; c11:bw=11,experts=[]; c3:bw=47,experts=[0,4,6]; c19:bw=10,experts=[2]; c17:bw=28,experts=[4,6]; c10:bw=52,experts=[0,1,4,5,6]; c1:bw=59,experts=[0,1,4,5,6]; c7:bw=44,experts=[0,4,5,6]; c2:bw=51,experts=[0,1,4,5,6]; c29:bw=46,experts=[0,1,4,6]; c21:bw=37,experts=[4,6,7]; c26:bw=39,experts=[4,5,6]; c13:bw=10,experts=[]; c23:bw=10,experts=[]; c20:bw=62,experts=[0,1,2,4,5,6]; c16:bw=44,experts=[0,1,4,6]; c6:bw=36,experts=[0,4,6]; c15:bw=27,experts=[4]; c9:bw=61,experts=[0,1,4,5,6]; c14:bw=34,experts=[3,4,6]; c25:bw=44,experts=[1,4,5,6]; c12:bw=45,experts=[0,2,4,6]; c8:bw=22,experts=[4]","2.1138,2.3276,1.2275,3.4636,1.7997,1.9215,1.7950,1.3771,2.4911,1.7312,1.6322,2.2057,2.8167,1.2004,1.4592,1.4919,3.8759,1.2441,1.2572,1.9466,1.5727,2.4987,2.1700,1.3565,1.3873,1.6542,1.5937,2.4709,2.1658,1.3883"
54,2026-09-24 14:43:19,Ours,0.01,2.0115033128604574,47.88,47.98,53,61.7052,1:01.71,59.9219,0.4832,1.2968,3426.1953,57:06.20,30,"17,22,21,29,18,13,24,19,20,9,0,25,15,8,5,26,3,16,14,6,27,7,10,4,28,1,12,11,2,23",17:27;22:16;21:71;29:44;18:33;13:55;24:80;19:21;20:52;9:50;0:37;25:57;15:32;8:55;5:10;26:37;3:30;16:10;14:33;6:54;27:46;7:61;10:10;4:32;28:48;1:53;12:74;11:58;2:10;23:40,"17:[4,6];22:[];21:[0,1,2,4,5,6];29:[0,4,6];18:[0,4,6];13:[0,1,2,4,6];24:[0,1,2,3,4,5,6,7];19:[4,6];20:[0,1,4,5,6];9:[0,1,4,5,6];0:[0,4,6];25:[0,1,4,5,6];15:[4,5,6];8:[0,1,4,5,6];5:[4];26:[4,5,6];3:[0,4,6];16:[4];14:[1,4];6:[0,1,4,5,6];27:[0,4,5,6];7:[0,1,4,5,6];10:[7];4:[4,5,6];28:[0,4,5,6];1:[0,1,4,5,6];12:[0,1,2,4,5,6];11:[0,1,4,5,6];2:[4];23:[4,5,6,7]","c17:bw=27,experts=[4,6]; c22:bw=16,experts=[]; c21:bw=71,experts=[0,1,2,4,5,6]; c29:bw=44,experts=[0,4,6]; c18:bw=33,experts=[0,4,6]; c13:bw=55,experts=[0,1,2,4,6]; c24:bw=80,experts=[0,1,2,3,4,5,6,7]; c19:bw=21,experts=[4,6]; c20:bw=52,experts=[0,1,4,5,6]; c9:bw=50,experts=[0,1,4,5,6]; c0:bw=37,experts=[0,4,6]; c25:bw=57,experts=[0,1,4,5,6]; c15:bw=32,experts=[4,5,6]; c8:bw=55,experts=[0,1,4,5,6]; c5:bw=10,experts=[4]; c26:bw=37,experts=[4,5,6]; c3:bw=30,experts=[0,4,6]; c16:bw=10,experts=[4]; c14:bw=33,experts=[1,4]; c6:bw=54,experts=[0,1,4,5,6]; c27:bw=46,experts=[0,4,5,6]; c7:bw=61,experts=[0,1,4,5,6]; c10:bw=10,experts=[7]; c4:bw=32,experts=[4,5,6]; c28:bw=48,experts=[0,4,5,6]; c1:bw=53,experts=[0,1,4,5,6]; c12:bw=74,experts=[0,1,2,4,5,6]; c11:bw=58,experts=[0,1,4,5,6]; c2:bw=10,experts=[4]; c23:bw=40,experts=[4,5,6,7]","2.3852,1.9523,1.2614,3.8801,2.0713,1.9922,1.4946,1.7603,2.4865,1.6663,1.2890,2.4738,1.3979,1.3774,3.6562,1.2275,1.8476,2.1235,1.5869,1.3670,2.2332,1.5660,3.0111,2.4938,1.9224,1.3017,2.1993,2.7492,1.5236,1.6246"
55,2026-09-24 14:44:21,Ours,0.01,1.977349129294695,48.27,48.27,55,62.1212,1:02.12,60.374,0.4748,1.2691,3488.3481,58:08.35,30,"22,27,7,28,1,23,5,18,26,10,0,4,3,25,8,24,9,14,21,15,11,20,16,19,13,6,2,17,29,12",22:47;27:27;7:54;28:57;1:60;23:10;5:53;18:70;26:33;10:57;0:27;4:14;3:52;25:26;8:14;24:16;9:62;14:33;21:10;15:30;11:40;20:35;16:57;19:60;13:24;6:42;2:41;17:39;29:26;12:62,"22:[0,1,4,5];27:[4,6];7:[0,1,4,5,6];28:[0,4,5,6,7];1:[0,1,2,4,5,6];23:[4];5:[0,1,4,6,7];18:[0,1,2,4,5,6,7];26:[0,4,6];10:[1,4,5,6];0:[4,6];4:[4];3:[2,4,5,6,7];25:[4];8:[4];24:[4];9:[0,1,4,5,6];14:[4,6];21:[4];15:[4,6];11:[0,4,5,6];20:[4,5,6];16:[2,4,5,6];19:[0,1,2,4,5,6];13:[4,6];6:[0,4,6];2:[0,4,5,6];17:[2,4,6];29:[4,6];12:[0,1,4,5,6]","c22:bw=47,experts=[0,1,4,5]; c27:bw=27,experts=[4,6]; c7:bw=54,experts=[0,1,4,5,6]; c28:bw=57,experts=[0,4,5,6,7]; c1:bw=60,experts=[0,1,2,4,5,6]; c23:bw=10,experts=[4]; c5:bw=53,experts=[0,1,4,6,7]; c18:bw=70,experts=[0,1,2,4,5,6,7]; c26:bw=33,experts=[0,4,6]; c10:bw=57,experts=[1,4,5,6]; c0:bw=27,experts=[4,6]; c4:bw=14,experts=[4]; c3:bw=52,experts=[2,4,5,6,7]; c25:bw=26,experts=[4]; c8:bw=14,experts=[4]; c24:bw=16,experts=[4]; c9:bw=62,experts=[0,1,4,5,6]; c14:bw=33,experts=[4,6]; c21:bw=10,experts=[4]; c15:bw=30,experts=[4,6]; c11:bw=40,experts=[0,4,5,6]; c20:bw=35,experts=[4,5,6]; c16:bw=57,experts=[2,4,5,6]; c19:bw=60,experts=[0,1,2,4,5,6]; c13:bw=24,experts=[4,6]; c6:bw=42,experts=[0,4,6]; c2:bw=41,experts=[0,4,5,6]; c17:bw=39,experts=[2,4,6]; c29:bw=26,experts=[4,6]; c12:bw=62,experts=[0,1,4,5,6]","2.0092,2.2837,1.6373,1.9650,1.3371,1.6254,3.8106,2.1519,1.2714,3.0844,1.3188,2.5745,1.8560,2.4475,1.3871,1.4536,1.6462,1.5742,1.2216,1.3837,2.7138,2.4847,2.1591,1.7771,1.9644,1.3521,1.5010,2.3754,3.8397,2.1675"
56,2026-09-24 14:45:23,Ours,0.01,2.0601887287124274,48.39,48.39,56,62.1923,1:02.19,60.4294,0.4665,1.2932,3550.5719,59:10.57,30,"9,25,26,28,2,27,19,12,22,1,21,7,6,5,18,10,17,29,11,3,16,23,8,14,13,20,0,15,24,4",9:52;25:37;26:37;28:24;2:53;27:43;19:10;12:38;22:29;1:56;21:49;7:18;6:23;5:31;18:54;10:20;17:10;29:53;11:26;3:10;16:42;23:41;8:13;14:42;13:18;20:52;0:70;15:35;24:33;4:10,"9:[0,3,4,6,7];25:[4,6];26:[2,4];28:[3,4];2:[3,4,5,6,7];27:[3,4,5,6];19:[];12:[4,5,6];22:[3,4];1:[3,4,5,6];21:[0,3,4,6];7:[3];6:[3,7];5:[3,4,6];18:[0,1,4,5,6];10:[3,4];17:[3];29:[0,3,4,6,7];11:[3];3:[];16:[0,3,4,6];23:[1,4,6];8:[3];14:[4,5,6,7];13:[3];20:[0,3,4,5,6];0:[0,1,2,4,5,6,7];15:[3,4,6];24:[4,6];4:[0]","c9:bw=52,experts=[0,3,4,6,7]; c25:bw=37,experts=[4,6]; c26:bw=37,experts=[2,4]; c28:bw=24,experts=[3,4]; c2:bw=53,experts=[3,4,5,6,7]; c27:bw=43,experts=[3,4,5,6]; c19:bw=10,experts=[]; c12:bw=38,experts=[4,5,6]; c22:bw=29,experts=[3,4]; c1:bw=56,experts=[3,4,5,6]; c21:bw=49,experts=[0,3,4,6]; c7:bw=18,experts=[3]; c6:bw=23,experts=[3,7]; c5:bw=31,experts=[3,4,6]; c18:bw=54,experts=[0,1,4,5,6]; c10:bw=20,experts=[3,4]; c17:bw=10,experts=[3]; c29:bw=53,experts=[0,3,4,6,7]; c11:bw=26,experts=[3]; c3:bw=10,experts=[]; c16:bw=42,experts=[0,3,4,6]; c23:bw=41,experts=[1,4,6]; c8:bw=13,experts=[3]; c14:bw=42,experts=[4,5,6,7]; c13:bw=18,experts=[3]; c20:bw=52,experts=[0,3,4,5,6]; c0:bw=70,experts=[0,1,2,4,5,6,7]; c15:bw=35,experts=[3,4,6]; c24:bw=33,experts=[4,6]; c4:bw=10,experts=[0]","1.6720,2.4978,1.2638,1.9390,1.5407,2.3216,1.7597,2.1551,1.9320,1.2879,1.2518,1.5632,1.3626,3.7195,2.0977,3.0489,2.3863,3.9209,2.7252,1.8834,2.2106,1.6412,1.4087,1.6307,1.9939,2.5409,1.3203,1.3997,1.4803,2.4741"
57,2026-09-24 14:46:25,Ours,0.01,2.0022128593107924,49.56,49.56,57,62.3915,1:02.39,60.616,0.4833,1.2888,3612.9957,1:00:13.00,30,"11,7,24,15,25,22,23,28,26,3,19,29,0,6,14,27,17,4,5,2,16,8,1,10,9,13,12,18,20,21",11:26;7:69;24:44;15:36;25:42;22:39;23:45;28:19;26:26;3:64;19:44;29:67;0:70;6:48;14:36;27:10;17:52;4:41;5:44;2:33;16:33;8:43;1:49;10:58;9:19;13:31;12:17;18:44;20:56;21:32,"11:[4,7];7:[0,1,4,5,6];24:[0,4,5,6];15:[4,6,7];25:[3,4,6,7];22:[4,5,6];23:[0,4,6];28:[4];26:[3];3:[0,3,4,5,6];19:[3,4,6,7];29:[0,1,2,4,5,6];0:[0,1,2,3,4,5,6];6:[4,5,6];14:[4,5,6];27:[7];17:[1,4,5,6,7];4:[1,2,3,4];5:[2,4,5,6];2:[0,4,6];16:[4,6];8:[4,5,6,7];1:[1,4,6,7];10:[0,1,2,4,6];9:[];13:[4,5,7];12:[];18:[3,4,5,6];20:[0,1,4,5,6];21:[4,6]","c11:bw=26,experts=[4,7]; c7:bw=69,experts=[0,1,4,5,6]; c24:bw=44,experts=[0,4,5,6]; c15:bw=36,experts=[4,6,7]; c25:bw=42,experts=[3,4,6,7]; c22:bw=39,experts=[4,5,6]; c23:bw=45,experts=[0,4,6]; c28:bw=19,experts=[4]; c26:bw=26,experts=[3]; c3:bw=64,experts=[0,3,4,5,6]; c19:bw=44,experts=[3,4,6,7]; c29:bw=67,experts=[0,1,2,4,5,6]; c0:bw=70,experts=[0,1,2,3,4,5,6]; c6:bw=48,experts=[4,5,6]; c14:bw=36,experts=[4,5,6]; c27:bw=10,experts=[7]; c17:bw=52,experts=[1,4,5,6,7]; c4:bw=41,experts=[1,2,3,4]; c5:bw=44,experts=[2,4,5,6]; c2:bw=33,experts=[0,4,6]; c16:bw=33,experts=[4,6]; c8:bw=43,experts=[4,5,6,7]; c1:bw=49,experts=[1,4,6,7]; c10:bw=58,experts=[0,1,2,4,6]; c9:bw=19,experts=[]; c13:bw=31,experts=[4,5,7]; c12:bw=17,experts=[]; c18:bw=44,experts=[3,4,5,6]; c20:bw=56,experts=[0,1,4,5,6]; c21:bw=32,experts=[4,6]","2.7980,1.6242,1.5219,1.4395,2.5284,1.9842,1.6101,1.9073,1.2367,1.8707,1.7827,3.8959,1.3229,1.3583,1.5722,2.2301,2.3476,2.5006,3.7201,1.5062,2.1860,1.4265,1.3340,3.0943,1.6863,2.0197,2.1918,2.1030,2.5588,1.2577"
58,2026-09-24 14:47:27,Ours,0.01,1.9819468162829716,49.7,49.7,58,61.7908,1:01.79,60.0505,0.473,1.2641,3674.8212,1:01:14.82,30,"25,6,18,9,0,22,20,17,24,19,15,11,29,26,7,21,10,1,4,13,3,8,14,28,12,5,27,2,23,16",25:39;6:55;18:50;9:57;0:47;22:61;20:53;17:12;24:10;19:43;15:38;11:47;29:38;26:34;7:24;21:73;10:43;1:30;4:38;13:40;3:61;8:40;14:22;28:10;12:29;5:35;27:36;2:10;23:30;16:42,"25:[0,4,6];6:[0,2,4,5,6];18:[0,4,5,6];9:[0,2,4,5,6];0:[4,5,6];22:[0,1,4,5,6];20:[0,1,4,5,6];17:[];24:[4];19:[0,4,6];15:[0,4,6];11:[0,4,5,6];29:[4,6];26:[4,6];7:[4,6];21:[0,1,2,4,5,6];10:[4,5,6];1:[4,5,6];4:[4,5,6];13:[0,4,5,6];3:[0,1,4,5,6];8:[0,4,6];14:[4,6];28:[4];12:[7];5:[0,4,6];27:[4,5,6];2:[2];23:[3,4,6];16:[0,1,4,6]","c25:bw=39,experts=[0,4,6]; c6:bw=55,experts=[0,2,4,5,6]; c18:bw=50,experts=[0,4,5,6]; c9:bw=57,experts=[0,2,4,5,6]; c0:bw=47,experts=[4,5,6]; c22:bw=61,experts=[0,1,4,5,6]; c20:bw=53,experts=[0,1,4,5,6]; c17:bw=12,experts=[]; c24:bw=10,experts=[4]; c19:bw=43,experts=[0,4,6]; c15:bw=38,experts=[0,4,6]; c11:bw=47,experts=[0,4,5,6]; c29:bw=38,experts=[4,6]; c26:bw=34,experts=[4,6]; c7:bw=24,experts=[4,6]; c21:bw=73,experts=[0,1,2,4,5,6]; c10:bw=43,experts=[4,5,6]; c1:bw=30,experts=[4,5,6]; c4:bw=38,experts=[4,5,6]; c13:bw=40,experts=[0,4,5,6]; c3:bw=61,experts=[0,1,4,5,6]; c8:bw=40,experts=[0,4,6]; c14:bw=22,experts=[4,6]; c28:bw=10,experts=[4]; c12:bw=29,experts=[7]; c5:bw=35,experts=[0,4,6]; c27:bw=36,experts=[4,5,6]; c2:bw=10,experts=[2]; c23:bw=30,experts=[3,4,6]; c16:bw=42,experts=[0,1,4,6]","2.5422,1.4160,2.1499,1.7021,1.3328,1.9788,2.5354,2.3471,1.4750,1.7715,1.4115,2.7261,3.8296,1.2310,1.5562,1.2549,3.0049,1.2734,2.4956,1.9847,1.8843,1.4050,1.5943,1.8991,2.1207,3.6613,2.2171,1.4954,1.5954,2.1592"
59,2026-09-24 14:48:29,Ours,0.01,1.9371730636404287,50.29,50.29,59,61.4708,1:01.47,59.7414,0.4662,1.2599,3736.3243,1:02:16.32,30,"19,6,3,13,25,8,20,29,9,2,28,27,0,16,18,11,12,21,22,24,17,15,4,7,5,14,23,1,26,10",19:14;6:19;3:35;13:13;25:57;8:56;20:68;29:55;9:28;2:37;28:19;27:34;0:52;16:23;18:10;11:34;12:47;21:29;22:43;24:36;17:55;15:50;4:26;7:28;5:32;14:40;23:36;1:65;26:43;10:26,"19:[4];6:[4];3:[0,4,6];13:[4];25:[0,2,4,5,6];8:[0,1,4,5,6];20:[0,1,2,4,5,6];29:[0,1,4,5,6];9:[4,6];2:[4,5,6];28:[4];27:[2,4,6];0:[0,1,4,5,6];16:[4,6];18:[4];11:[4,5,6];12:[0,4,6];21:[4];22:[0,4,5,6];24:[0,4,6];17:[0,1,4,5,6];15:[0,1,4,5,6];4:[4];7:[4,6];5:[1,4,6];14:[0,4,5,6];23:[4,6];1:[0,1,2,4,5,6];26:[4,6,7];10:[4]","c19:bw=14,experts=[4]; c6:bw=19,experts=[4]; c3:bw=35,experts=[0,4,6]; c13:bw=13,experts=[4]; c25:bw=57,experts=[0,2,4,5,6]; c8:bw=56,experts=[0,1,4,5,6]; c20:bw=68,experts=[0,1,2,4,5,6]; c29:bw=55,experts=[0,1,4,5,6]; c9:bw=28,experts=[4,6]; c2:bw=37,experts=[4,5,6]; c28:bw=19,experts=[4]; c27:bw=34,experts=[2,4,6]; c0:bw=52,experts=[0,1,4,5,6]; c16:bw=23,experts=[4,6]; c18:bw=10,experts=[4]; c11:bw=34,experts=[4,5,6]; c12:bw=47,experts=[0,4,6]; c21:bw=29,experts=[4]; c22:bw=43,experts=[0,4,5,6]; c24:bw=36,experts=[0,4,6]; c17:bw=55,experts=[0,1,4,5,6]; c15:bw=50,experts=[0,1,4,5,6]; c4:bw=26,experts=[4]; c7:bw=28,experts=[4,6]; c5:bw=32,experts=[1,4,6]; c14:bw=40,experts=[0,4,5,6]; c23:bw=36,experts=[4,6]; c1:bw=65,experts=[0,1,2,4,5,6]; c26:bw=43,experts=[4,6,7]; c10:bw=26,experts=[4]","1.7727,1.3342,1.8323,1.9529,2.5309,1.4121,2.5044,3.9441,1.6372,1.5128,1.8955,2.2420,1.3133,2.1476,2.0376,2.6688,2.1471,1.2194,1.9380,1.4728,2.3748,1.3988,2.4407,1.5606,3.6565,1.6664,1.5915,1.2941,1.2347,3.0074"
60,2026-09-24 14:49:31,Ours,0.01,1.9507863915284784,49.68,50.29,59,62.2664,1:02.27,60.4921,0.4857,1.2853,3798.6239,1:03:18.62,30,"14,25,11,26,28,1,13,17,24,16,2,29,19,20,21,4,6,5,3,9,22,10,12,8,27,0,7,15,18,23",14:42;25:45;11:40;26:41;28:35;1:54;13:59;17:39;24:26;16:63;2:30;29:30;19:60;20:78;21:37;4:30;6:59;5:33;3:44;9:10;22:45;10:10;12:16;8:24;27:27;0:53;7:48;15:51;18:26;23:55,"14:[2,4,6];25:[0,4,5,6];11:[0,2,4,6];26:[1,4,6];28:[4,5,6];1:[0,1,4,5,6];13:[0,1,4,5,6];17:[4,5,6];24:[4,6];16:[0,1,4,6,7];2:[4,6];29:[0,4,6];19:[0,1,2,4,5,6];20:[0,1,4,5,6,7];21:[4,5,6];4:[4,6,7];6:[0,1,4,5,6];5:[4,6];3:[0,1,4,6];9:[4];22:[2,4,5,6];10:[4];12:[3];8:[2];27:[4,6];0:[0,1,4,5,6];7:[2,4,7];15:[0,2,4,5,6];18:[4,6];23:[0,2,4,6]","c14:bw=42,experts=[2,4,6]; c25:bw=45,experts=[0,4,5,6]; c11:bw=40,experts=[0,2,4,6]; c26:bw=41,experts=[1,4,6]; c28:bw=35,experts=[4,5,6]; c1:bw=54,experts=[0,1,4,5,6]; c13:bw=59,experts=[0,1,4,5,6]; c17:bw=39,experts=[4,5,6]; c24:bw=26,experts=[4,6]; c16:bw=63,experts=[0,1,4,6,7]; c2:bw=30,experts=[4,6]; c29:bw=30,experts=[0,4,6]; c19:bw=60,experts=[0,1,2,4,5,6]; c20:bw=78,experts=[0,1,4,5,6,7]; c21:bw=37,experts=[4,5,6]; c4:bw=30,experts=[4,6,7]; c6:bw=59,experts=[0,1,4,5,6]; c5:bw=33,experts=[4,6]; c3:bw=44,experts=[0,1,4,6]; c9:bw=10,experts=[4]; c22:bw=45,experts=[2,4,5,6]; c10:bw=10,experts=[4]; c12:bw=16,experts=[3]; c8:bw=24,experts=[2]; c27:bw=27,experts=[4,6]; c0:bw=53,experts=[0,1,4,5,6]; c7:bw=48,experts=[2,4,7]; c15:bw=51,experts=[0,2,4,5,6]; c18:bw=26,experts=[4,6]; c23:bw=55,experts=[0,2,4,6]","1.6196,2.5293,2.7477,1.2634,1.9348,1.2968,2.0010,2.4234,1.4950,2.2238,1.5509,3.8534,1.7825,2.5091,1.2335,2.4905,1.3724,3.6993,1.8610,1.6446,1.9658,3.0423,2.1804,1.4189,2.2718,1.3429,1.5761,1.4295,2.1117,1.6201"
61,2026-09-24 14:50:33,Ours,0.01,1.9660462266567114,50.15,50.29,59,61.7938,1:01.79,60.0483,0.4767,1.2656,3860.4521,1:04:20.45,30,"0,14,29,20,18,3,21,10,4,19,22,9,27,24,17,5,15,2,25,26,7,23,8,16,13,12,1,6,11,28",0:60;14:38;29:13;20:58;18:50;3:43;21:59;10:11;4:38;19:52;22:12;9:38;27:50;24:39;17:46;5:49;15:16;2:29;25:59;26:17;7:43;23:28;8:55;16:38;13:34;12:27;1:33;6:37;11:39;28:19,"0:[0,1,2,4,5,6];14:[3,4,6];29:[4];20:[0,1,4,5,6];18:[0,1,4,5,6];3:[4,5,6];21:[4,5,6,7];10:[];4:[4,5,6];19:[0,1,4,5,6];22:[];9:[4,6];27:[0,1,4,5,6];24:[0,4,6];17:[0,4,5,6];5:[0,4,5,6];15:[4];2:[1];25:[0,1,4,5,6];26:[4];7:[0,4,5,6];23:[4];8:[0,1,4,5,6];16:[1,4,6];13:[0,4,6];12:[4,6];1:[4,6];6:[4,5,6];11:[4,5,6];28:[1]","c0:bw=60,experts=[0,1,2,4,5,6]; c14:bw=38,experts=[3,4,6]; c29:bw=13,experts=[4]; c20:bw=58,experts=[0,1,4,5,6]; c18:bw=50,experts=[0,1,4,5,6]; c3:bw=43,experts=[4,5,6]; c21:bw=59,experts=[4,5,6,7]; c10:bw=11,experts=[]; c4:bw=38,experts=[4,5,6]; c19:bw=52,experts=[0,1,4,5,6]; c22:bw=12,experts=[]; c9:bw=38,experts=[4,6]; c27:bw=50,experts=[0,1,4,5,6]; c24:bw=39,experts=[0,4,6]; c17:bw=46,experts=[0,4,5,6]; c5:bw=49,experts=[0,4,5,6]; c15:bw=16,experts=[4]; c2:bw=29,experts=[1]; c25:bw=59,experts=[0,1,4,5,6]; c26:bw=17,experts=[4]; c7:bw=43,experts=[0,4,5,6]; c23:bw=28,experts=[4]; c8:bw=55,experts=[0,1,4,5,6]; c16:bw=38,experts=[1,4,6]; c13:bw=34,experts=[0,4,6]; c12:bw=27,experts=[4,6]; c1:bw=33,experts=[4,6]; c6:bw=37,experts=[4,5,6]; c11:bw=39,experts=[4,5,6]; c28:bw=19,experts=[1]","1.3664,1.6257,3.8533,2.5298,2.1084,1.8648,1.2541,2.9777,2.4791,1.7680,1.9340,1.6370,2.2491,1.4554,2.3859,3.7159,1.3859,1.4926,2.5085,1.2505,1.5785,1.6081,1.4184,2.1915,1.9724,2.1680,1.2722,1.3863,2.7085,1.9021"
