Round,Client,BudgetK,NumBatches,NumSamples,StopBatches,Certified,Agree,Agree1,Agree2,Agree4,Agree8,Agree16
37,5,1,384,6137,1,1,1.0,1.0,1.0,1.0,1.0,1.0
37,2,1,229,3656,1,1,1.0,1.0,1.0,1.0,1.0,1.0
37,6,2,412,6582,16,0,1.0,1.0,1.0,1.0,1.0,1.0
37,4,1,417,6664,1,1,1.0,1.0,1.0,1.0,1.0,1.0
37,7,1,282,4512,1,1,1.0,1.0,1.0,1.0,1.0,1.0
37,9,1,214,3421,1,1,1.0,1.0,1.0,1.0,1.0,1.0
37,0,2,286,4573,16,0,1.0,1.0,1.0,1.0,1.0,1.0
37,3,1,314,5018,1,1,1.0,1.0,1.0,1.0,1.0,1.0
37,8,1,327,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
38,8,2,327,5219,14,1,1.0,1.0,1.0,1.0,1.0,1.0
38,6,1,412,6582,1,1,1.0,1.0,1.0,1.0,1.0,1.0
38,4,2,417,6664,14,1,1.0,1.0,1.0,1.0,1.0,1.0
38,1,1,264,4218,1,1,1.0,1.0,1.0,1.0,1.0,1.0
38,5,1,384,6137,1,1,1.0,1.0,1.0,1.0,1.0,1.0
38,2,1,229,3656,1,1,1.0,1.0,1.0,1.0,1.0,1.0
38,3,1,314,5018,1,1,1.0,1.0,1.0,1.0,1.0,1.0
38,7,2,282,4512,14,1,1.0,1.0,1.0,1.0,1.0,1.0
38,9,1,214,3421,1,1,1.0,1.0,1.0,1.0,1.0,1.0
38,0,1,286,4573,1,1,1.0,1.0,1.0,1.0,1.0,1.0
39,3,1,314,5018,1,1,1.0,1.0,1.0,1.0,1.0,1.0
39,0,1,286,4573,1,1,1.0,1.0,1.0,1.0,1.0,1.0
39,1,2,264,4218,16,0,1.0,1.0,1.0,1.0,1.0,1.0
39,7,1,282,4512,1,1,1.0,1.0,1.0,1.0,1.0,1.0
39,6,1,412,6582,1,1,1.0,1.0,1.0,1.0,1.0,1.0
39,8,2,327,5219,16,0,1.0,1.0,1.0,1.0,1.0,1.0
39,2,1,229,3656,1,1,1.0,1.0,1.0,1.0,1.0,1.0
39,4,1,417,6664,1,1,1.0,1.0,1.0,1.0,1.0,1.0
39,9,1,214,3421,1,1,1.0,1.0,1.0,1.0,1.0,1.0
40,8,1,327,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
40,1,1,264,4218,1,1,1.0,1.0,1.0,1.0,1.0,1.0
40,5,1,384,6137,1,1,1.0,1.0,1.0,1.0,1.0,1.0
40,6,2,412,6582,16,0,1.0,1.0,1.0,1.0,1.0,1.0
40,2,2,229,3656,16,0,1.0,1.0,1.0,1.0,1.0,1.0
40,7,2,282,4512,16,0,1.0,1.0,1.0,1.0,1.0,1.0
40,3,1,314,5018,1,1,1.0,1.0,1.0,1.0,1.0,1.0
40,4,1,417,6664,1,1,1.0,1.0,1.0,1.0,1.0,1.0
40,9,1,214,3421,1,1,1.0,1.0,1.0,1.0,1.0,1.0
40,0,1,286,4573,1,1,1.0,1.0,1.0,1.0,1.0,1.0
41,2,2,229,3656,8,1,1.0,1.0,1.0,1.0,1.0,1.0
41,6,1,412,6582,1,1,1.0,1.0,1.0,1.0,1.0,1.0
41,8,2,327,5219,6,1,1.0,1.0,1.0,1.0,1.0,1.0
41,1,1,264,4218,1,1,1.0,1.0,1.0,1.0,1.0,1.0
41,4,2,417,6664,9,1,1.0,1.0,1.0,1.0,1.0,1.0
41,5,2,384,6137,10,1,1.0,1.0,1.0,1.0,1.0,1.0
41,3,1,314,5018,1,1,1.0,1.0,1.0,1.0,1.0,1.0
41,9,2,214,3421,12,1,1.0,1.0,1.0,1.0,1.0,1.0
41,0,1,286,4573,1,1,1.0,1.0,1.0,1.0,1.0,1.0
42,5,2,384,6137,5,1,1.0,1.0,1.0,1.0,1.0,1.0
42,1,2,264,4218,2,1,1.0,1.0,1.0,1.0,1.0,1.0
42,3,2,314,5018,2,1,1.0,1.0,1.0,1.0,1.0,1.0
42,9,2,214,3421,4,1,1.0,1.0,1.0,1.0,1.0,1.0
42,6,1,412,6582,1,1,1.0,1.0,1.0,1.0,1.0,1.0
42,0,1,286,4573,1,1,1.0,1.0,1.0,1.0,1.0,1.0
42,7,1,282,4512,1,1,1.0,1.0,1.0,1.0,1.0,1.0
42,4,2,417,6664,4,1,1.0,1.0,1.0,1.0,1.0,1.0
42,8,1,327,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
42,2,1,229,3656,1,1,1.0,1.0,1.0,1.0,1.0,1.0
43,5,2,384,6137,16,0,1.0,1.0,1.0,1.0,1.0,1.0
43,1,2,264,4218,16,0,1.0,1.0,1.0,1.0,1.0,1.0
43,2,2,229,3656,16,0,1.0,1.0,1.0,1.0,1.0,1.0
43,8,2,327,5219,16,0,1.0,1.0,1.0,1.0,1.0,1.0
43,9,1,214,3421,1,1,1.0,1.0,1.0,1.0,1.0,1.0
43,7,1,282,4512,1,1,1.0,1.0,1.0,1.0,1.0,1.0
43,4,1,417,6664,1,1,1.0,1.0,1.0,1.0,1.0,1.0
43,6,1,412,6582,1,1,1.0,1.0,1.0,1.0,1.0,1.0
43,3,2,314,5018,16,0,1.0,1.0,1.0,1.0,1.0,1.0
43,0,1,286,4573,1,1,1.0,1.0,1.0,1.0,1.0,1.0
44,3,2,314,5018,16,0,1.0,1.0,1.0,1.0,1.0,1.0
44,4,1,417,6664,1,1,1.0,1.0,1.0,1.0,1.0,1.0
44,2,1,229,3656,1,1,1.0,1.0,1.0,1.0,1.0,1.0
44,5,1,384,6137,1,1,1.0,1.0,1.0,1.0,1.0,1.0
44,6,1,412,6582,1,1,1.0,1.0,1.0,1.0,1.0,1.0
44,9,1,214,3421,1,1,1.0,1.0,1.0,1.0,1.0,1.0
44,8,1,327,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
44,1,2,264,4218,16,0,1.0,1.0,1.0,1.0,1.0,1.0
45,8,2,327,5219,16,0,1.0,1.0,1.0,1.0,1.0,1.0
45,0,1,286,4573,1,1,1.0,1.0,1.0,1.0,1.0,1.0
45,4,2,417,6664,16,0,1.0,1.0,1.0,1.0,1.0,1.0
45,7,1,282,4512,1,1,1.0,1.0,1.0,1.0,1.0,1.0
45,2,2,229,3656,16,0,1.0,1.0,1.0,1.0,1.0,1.0
45,9,1,214,3421,1,1,1.0,1.0,1.0,1.0,1.0,1.0
45,6,1,412,6582,1,1,1.0,1.0,1.0,1.0,1.0,1.0
45,5,2,384,6137,16,0,1.0,1.0,1.0,1.0,1.0,1.0
45,1,2,264,4218,16,0,1.0,1.0,1.0,1.0,1.0,1.0
46,9,1,214,3421,1,1,1.0,1.0,1.0,1.0,1.0,1.0
46,3,1,314,5018,1,1,1.0,1.0,1.0,1.0,1.0,1.0
46,6,1,412,6582,1,1,1.0,1.0,1.0,1.0,1.0,1.0
46,1,1,264,4218,1,1,1.0,1.0,1.0,1.0,1.0,1.0
46,4,2,417,6664,16,0,1.0,1.0,1.0,1.0,1.0,1.0
46,5,1,384,6137,1,1,1.0,1.0,1.0,1.0,1.0,1.0
46,2,2,229,3656,16,0,1.0,1.0,1.0,1.0,1.0,1.0
46,8,1,327,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
46,0,2,286,4573,16,0,1.0,1.0,1.0,1.0,1.0,1.0
46,7,1,282,4512,1,1,1.0,1.0,1.0,1.0,1.0,1.0
47,5,2,384,6137,16,0,1.0,1.0,1.0,1.0,1.0,1.0
47,6,1,412,6582,1,1,1.0,1.0,1.0,1.0,1.0,1.0
47,7,2,282,4512,16,0,1.0,1.0,1.0,1.0,1.0,1.0
47,9,1,214,3421,1,1,1.0,1.0,1.0,1.0,1.0,1.0
47,8,1,327,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
47,4,1,417,6664,1,1,1.0,1.0,1.0,1.0,1.0,1.0
47,0,2,286,4573,16,0,1.0,1.0,1.0,1.0,1.0,1.0
47,1,1,264,4218,1,1,1.0,1.0,1.0,1.0,1.0,1.0
47,2,2,229,3656,16,0,1.0,1.0,1.0,1.0,1.0,1.0
48,1,2,264,4218,9,1,1.0,1.0,1.0,1.0,1.0,1.0
48,8,2,327,5219,13,1,1.0,1.0,1.0,1.0,1.0,1.0
48,2,2,229,3656,12,1,1.0,1.0,1.0,1.0,1.0,1.0
48,9,2,214,3421,12,1,1.0,1.0,1.0,1.0,1.0,1.0
48,6,2,412,6582,13,1,1.0,1.0,1.0,1.0,1.0,1.0
48,5,2,384,6137,16,1,1.0,1.0,1.0,1.0,1.0,1.0
48,7,2,282,4512,13,1,1.0,1.0,1.0,1.0,1.0,1.0
48,0,1,286,4573,1,1,1.0,1.0,1.0,1.0,1.0,1.0
48,3,1,314,5018,1,1,1.0,1.0,1.0,1.0,1.0,1.0
49,4,2,417,6664,15,1,1.0,1.0,1.0,1.0,1.0,1.0
49,3,1,314,5018,1,1,1.0,1.0,1.0,1.0,1.0,1.0
49,8,1,327,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
49,0,1,286,4573,1,1,1.0,1.0,1.0,1.0,1.0,1.0
49,2,2,229,3656,14,1,1.0,1.0,1.0,1.0,1.0,1.0
49,5,2,384,6137,14,1,1.0,1.0,1.0,1.0,1.0,1.0
49,6,1,412,6582,1,1,1.0,1.0,1.0,1.0,1.0,1.0
49,7,2,282,4512,11,1,1.0,1.0,1.0,1.0,1.0,1.0
49,9,2,214,3421,11,1,1.0,1.0,1.0,1.0,1.0,1.0
49,1,2,264,4218,9,1,1.0,1.0,1.0,1.0,1.0,1.0
50,8,1,327,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
50,4,1,417,6664,1,1,1.0,1.0,1.0,1.0,1.0,1.0
50,7,1,282,4512,1,1,1.0,1.0,1.0,1.0,1.0,1.0
50,2,2,229,3656,16,0,1.0,1.0,1.0,1.0,1.0,1.0
50,1,2,264,4218,16,0,1.0,1.0,1.0,1.0,1.0,1.0
50,3,1,314,5018,1,1,1.0,1.0,1.0,1.0,1.0,1.0
50,0,1,286,4573,1,1,1.0,1.0,1.0,1.0,1.0,1.0
50,9,1,214,3421,1,1,1.0,1.0,1.0,1.0,1.0,1.0
50,5,1,384,6137,1,1,1.0,1.0,1.0,1.0,1.0,1.0
51,5,2,384,6137,16,0,1.0,1.0,1.0,1.0,1.0,1.0
51,0,2,286,4573,16,0,1.0,1.0,1.0,1.0,1.0,1.0
51,1,1,264,4218,1,1,1.0,1.0,1.0,1.0,1.0,1.0
51,2,1,229,3656,1,1,1.0,1.0,1.0,1.0,1.0,1.0
51,8,2,327,5219,16,0,1.0,1.0,1.0,1.0,1.0,1.0
51,6,2,412,6582,16,0,1.0,1.0,1.0,1.0,1.0,1.0
51,9,1,214,3421,1,1,1.0,1.0,1.0,1.0,1.0,1.0
51,3,2,314,5018,11,1,1.0,1.0,1.0,1.0,1.0,1.0
51,4,1,417,6664,1,1,1.0,1.0,1.0,1.0,1.0,1.0
51,7,1,282,4512,1,1,1.0,1.0,1.0,1.0,1.0,1.0
52,0,2,286,4573,12,1,1.0,1.0,1.0,1.0,1.0,1.0
52,8,1,327,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
52,5,1,384,6137,1,1,1.0,1.0,1.0,1.0,1.0,1.0
52,7,1,282,4512,1,1,1.0,1.0,1.0,1.0,1.0,1.0
52,1,1,264,4218,1,1,1.0,1.0,1.0,1.0,1.0,1.0
52,4,1,417,6664,1,1,1.0,1.0,1.0,1.0,1.0,1.0
52,9,1,214,3421,1,1,1.0,1.0,1.0,1.0,1.0,1.0
52,6,2,412,6582,9,1,1.0,1.0,1.0,1.0,1.0,1.0
52,2,1,229,3656,1,1,1.0,1.0,1.0,1.0,1.0,1.0
52,3,1,314,5018,1,1,1.0,1.0,1.0,1.0,1.0,1.0
53,8,1,327,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
53,4,1,417,6664,1,1,1.0,1.0,1.0,1.0,1.0,1.0
53,5,2,384,6137,16,0,1.0,1.0,1.0,1.0,1.0,1.0
53,1,2,264,4218,16,0,1.0,1.0,1.0,1.0,1.0,1.0
53,3,2,314,5018,14,1,1.0,1.0,1.0,1.0,1.0,1.0
53,9,2,214,3421,16,0,1.0,1.0,1.0,1.0,1.0,1.0
53,6,1,412,6582,1,1,1.0,1.0,1.0,1.0,1.0,1.0
53,7,1,282,4512,1,1,1.0,1.0,1.0,1.0,1.0,1.0
53,0,1,286,4573,1,1,1.0,1.0,1.0,1.0,1.0,1.0
53,2,2,229,3656,16,0,1.0,1.0,1.0,1.0,1.0,1.0
54,2,1,229,3656,1,1,1.0,1.0,1.0,1.0,1.0,1.0
54,1,2,264,4218,3,1,1.0,1.0,1.0,1.0,1.0,1.0
54,8,2,327,5219,3,1,1.0,1.0,1.0,1.0,1.0,1.0
54,7,2,282,4512,5,1,1.0,1.0,1.0,1.0,1.0,1.0
54,3,1,314,5018,1,1,1.0,1.0,1.0,1.0,1.0,1.0
54,0,1,286,4573,1,1,1.0,1.0,1.0,1.0,1.0,1.0
54,6,2,412,6582,3,1,1.0,1.0,1.0,1.0,1.0,1.0
54,5,1,384,6137,1,1,1.0,1.0,1.0,1.0,1.0,1.0
54,9,2,214,3421,3,1,1.0,1.0,1.0,1.0,1.0,1.0
54,4,1,417,6664,1,1,1.0,1.0,1.0,1.0,1.0,1.0
55,7,2,282,4512,11,1,1.0,1.0,1.0,1.0,1.0,1.0
55,2,1,229,3656,1,1,1.0,1.0,1.0,1.0,1.0,1.0
55,4,1,417,6664,1,1,1.0,1.0,1.0,1.0,1.0,1.0
55,3,2,314,5018,7,1,1.0,1.0,1.0,1.0,1.0,1.0
55,8,1,327,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
55,5,2,384,6137,15,1,1.0,1.0,1.0,1.0,1.0,1.0
55,1,2,264,4218,11,1,1.0,1.0,1.0,1.0,1.0,1.0
55,6,1,412,6582,1,1,1.0,1.0,1.0,1.0,1.0,1.0
55,0,1,286,4573,1,1,1.0,1.0,1.0,1.0,1.0,1.0
55,9,2,214,3421,12,1,1.0,1.0,1.0,1.0,1.0,1.0
56,9,2,214,3421,4,1,1.0,1.0,1.0,1.0,1.0,1.0
56,1,2,264,4218,3,1,1.0,1.0,1.0,1.0,1.0,1.0
56,3,1,314,5018,1,1,1.0,1.0,1.0,1.0,1.0,1.0
56,2,2,229,3656,4,1,1.0,1.0,1.0,1.0,1.0,1.0
56,5,1,384,6137,1,1,1.0,1.0,1.0,1.0,1.0,1.0
56,4,1,417,6664,1,1,1.0,1.0,1.0,1.0,1.0,1.0
56,8,1,327,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
56,7,1,282,4512,1,1,1.0,1.0,1.0,1.0,1.0,1.0
56,6,1,412,6582,1,1,1.0,1.0,1.0,1.0,1.0,1.0
57,3,2,314,5018,16,0,1.0,1.0,1.0,1.0,1.0,1.0
57,8,1,327,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
57,6,2,412,6582,16,0,1.0,1.0,1.0,1.0,1.0,1.0
57,1,2,264,4218,16,0,1.0,1.0,1.0,1.0,1.0,1.0
57,5,1,384,6137,1,1,1.0,1.0,1.0,1.0,1.0,1.0
57,4,1,417,6664,1,1,1.0,1.0,1.0,1.0,1.0,1.0
57,2,1,229,3656,1,1,1.0,1.0,1.0,1.0,1.0,1.0
57,9,1,214,3421,1,1,1.0,1.0,1.0,1.0,1.0,1.0
58,7,1,282,4512,1,1,1.0,1.0,1.0,1.0,1.0,1.0
58,2,1,229,3656,1,1,1.0,1.0,1.0,1.0,1.0,1.0
58,9,2,214,3421,13,1,1.0,1.0,1.0,1.0,1.0,1.0
58,6,2,412,6582,15,1,1.0,1.0,1.0,1.0,1.0,1.0
58,5,1,384,6137,1,1,1.0,1.0,1.0,1.0,1.0,1.0
58,1,1,264,4218,1,1,1.0,1.0,1.0,1.0,1.0,1.0
58,8,1,327,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
58,4,1,417,6664,1,1,1.0,1.0,1.0,1.0,1.0,1.0
58,3,2,314,5018,12,1,1.0,1.0,1.0,1.0,1.0,1.0
58,0,2,286,4573,14,1,1.0,1.0,1.0,1.0,1.0,1.0
59,2,1,229,3656,1,1,1.0,1.0,1.0,1.0,1.0,1.0
59,8,2,327,5219,16,0,1.0,1.0,1.0,1.0,1.0,1.0
59,9,1,214,3421,1,1,1.0,1.0,1.0,1.0,1.0,1.0
59,6,1,412,6582,1,1,1.0,1.0,1.0,1.0,1.0,1.0
59,1,2,264,4218,16,0,1.0,1.0,1.0,1.0,1.0,1.0
59,4,1,417,6664,1,1,1.0,1.0,1.0,1.0,1.0,1.0
59,7,1,282,4512,1,1,1.0,1.0,1.0,1.0,1.0,1.0
59,5,1,384,6137,1,1,1.0,1.0,1.0,1.0,1.0,1.0
59,0,2,286,4573,16,0,1.0,1.0,1.0,1.0,1.0,1.0
59,3,1,314,5018,1,1,1.0,1.0,1.0,1.0,1.0,1.0
60,0,2,286,4573,11,1,1.0,1.0,1.0,1.0,1.0,1.0
60,7,2,282,4512,11,1,1.0,1.0,1.0,1.0,1.0,1.0
60,4,1,417,6664,1,1,1.0,1.0,1.0,1.0,1.0,1.0
60,2,1,229,3656,1,1,1.0,1.0,1.0,1.0,1.0,1.0
60,5,1,384,6137,1,1,1.0,1.0,1.0,1.0,1.0,1.0
60,8,1,327,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
60,6,2,412,6582,14,1,1.0,1.0,1.0,1.0,1.0,1.0
60,9,1,214,3421,1,1,1.0,1.0,1.0,1.0,1.0,1.0
60,1,2,264,4218,9,1,1.0,1.0,1.0,1.0,1.0,1.0
60,3,1,314,5018,1,1,1.0,1.0,1.0,1.0,1.0,1.0
