Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
56,2026-09-24 12:33:09,Ours,0.01,1.5485635890303668,60.13,60.13,56,56.9282,0:56.93,55.5447,0.16,1.2219,3093.7998,51:33.80,10,"9,1,3,2,5,4,8,7,6,0",9:191;1:205;3:31;2:195;5:113;4:34;8:49;7:66;6:86;0:256,"9:[0,1,2,4,5,6,9,10,12,13,16,18,20,21,23,24,25,26,28];1:[0,1,2,4,5,6,9,10,12,13,18,20,21,22,23,24,25,26,27,28];3:[4,6,26];2:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28];5:[2,4,5,6,10,12,13,18,24,26,28];4:[4,6,26];8:[4,5,6,26];7:[2,4,6,12,13,26];6:[2,4,6,12,13,18,24,26];0:[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,21,22,23,24,25,26,27,28,30]","c9:bw=191,experts=[0,1,2,4,5,6,9,10,12,13,16,18,20,21,23,24,25,26,28]; c1:bw=205,experts=[0,1,2,4,5,6,9,10,12,13,18,20,21,22,23,24,25,26,27,28]; c3:bw=31,experts=[4,6,26]; c2:bw=195,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]; c5:bw=113,experts=[2,4,5,6,10,12,13,18,24,26,28]; c4:bw=34,experts=[4,6,26]; c8:bw=49,experts=[4,5,6,26]; c7:bw=66,experts=[2,4,6,12,13,26]; c6:bw=86,experts=[2,4,6,12,13,18,24,26]; c0:bw=256,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,21,22,23,24,25,26,27,28,30]","3.8355,4.6982,5.5859,3.9825,6.8175,7.2058,5.8578,5.1339,7.2562,5.1713"
57,2026-09-24 12:34:05,Ours,0.01,1.5413717748352271,60.14,60.14,57,56.7654,0:56.77,55.3319,0.1655,1.2662,3150.5907,52:30.59,10,"3,8,6,1,7,0,5,4,2,9",3:234;8:156;6:176;1:181;7:253;0:257;5:161;4:151;2:120;9:69,"3:[0,1,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,23,24,25,26,27,28];8:[0,1,2,4,5,6,10,11,12,13,18,23,24,26,28];6:[0,1,2,4,5,6,8,9,10,12,13,18,21,24,25,26,28];1:[0,1,2,4,5,6,8,9,10,12,13,16,18,21,24,25,26,28];7:[0,1,2,3,4,5,6,8,9,10,11,12,13,15,16,18,20,21,23,24,25,26,27,28,30];0:[0,1,2,4,5,6,8,9,10,12,13,14,16,18,19,20,21,22,23,24,25,26,27,28,30];5:[0,2,4,5,6,9,10,12,13,18,20,21,23,24,26,28];4:[0,4,5,6,9,10,12,13,18,20,21,23,24,26,28];2:[4,5,6,10,12,13,18,20,21,24,26,28];9:[0,2,4,6,13,26]","c3:bw=234,experts=[0,1,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,23,24,25,26,27,28]; c8:bw=156,experts=[0,1,2,4,5,6,10,11,12,13,18,23,24,26,28]; c6:bw=176,experts=[0,1,2,4,5,6,8,9,10,12,13,18,21,24,25,26,28]; c1:bw=181,experts=[0,1,2,4,5,6,8,9,10,12,13,16,18,21,24,25,26,28]; c7:bw=253,experts=[0,1,2,3,4,5,6,8,9,10,11,12,13,15,16,18,20,21,23,24,25,26,27,28,30]; c0:bw=257,experts=[0,1,2,4,5,6,8,9,10,12,13,14,16,18,19,20,21,22,23,24,25,26,27,28,30]; c5:bw=161,experts=[0,2,4,5,6,9,10,12,13,18,20,21,23,24,26,28]; c4:bw=151,experts=[0,4,5,6,9,10,12,13,18,20,21,23,24,26,28]; c2:bw=120,experts=[4,5,6,10,12,13,18,20,21,24,26,28]; c9:bw=69,experts=[0,2,4,6,13,26]","5.5284,5.8078,7.2330,4.7041,5.0195,5.2319,6.6191,7.3510,3.9765,3.8605"
58,2026-09-24 12:35:02,Ours,0.01,1.5312311569389638,60.83,60.83,58,56.4079,0:56.41,55.0348,0.1622,1.2092,3207.0278,53:27.03,10,"7,2,9,6,5,1,8,4,3,0",7:88;2:15;9:209;6:201;5:127;1:109;8:145;4:139;3:225;0:174,"7:[0,2,4,5,6,13,24,26];2:[4];9:[0,1,2,4,5,6,8,9,10,12,13,16,18,20,21,24,25,26,28,30];6:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,21,23,24,25,26,28];5:[4,5,6,9,10,12,13,18,21,24,26,28];1:[4,5,6,10,12,13,21,24,26,28];8:[0,1,2,4,5,6,10,12,13,18,23,24,26,28];4:[0,2,4,5,6,10,12,13,18,23,24,26,28];3:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,21,23,24,25,26,27,28];0:[0,1,2,4,5,6,9,10,11,12,13,18,23,24,25,26,28]","c7:bw=88,experts=[0,2,4,5,6,13,24,26]; c2:bw=15,experts=[4]; c9:bw=209,experts=[0,1,2,4,5,6,8,9,10,12,13,16,18,20,21,24,25,26,28,30]; c6:bw=201,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,21,23,24,25,26,28]; c5:bw=127,experts=[4,5,6,9,10,12,13,18,21,24,26,28]; c1:bw=109,experts=[4,5,6,10,12,13,21,24,26,28]; c8:bw=145,experts=[0,1,2,4,5,6,10,12,13,18,23,24,26,28]; c4:bw=139,experts=[0,2,4,5,6,10,12,13,18,23,24,26,28]; c3:bw=225,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,21,23,24,25,26,27,28]; c0:bw=174,experts=[0,1,2,4,5,6,9,10,11,12,13,18,23,24,25,26,28]","4.9637,3.9438,3.9505,7.0786,6.7635,4.6369,5.8033,7.1937,5.5498,5.1509"
59,2026-09-24 12:35:58,Ours,0.01,1.5249687962776421,60.5,60.83,58,56.4892,0:56.49,55.1392,0.1598,1.1885,3263.5424,54:23.54,10,"2,8,9,6,1,4,7,5,0,3",2:134;8:204;9:101;6:70;1:239;4:94;7:102;5:117;0:191;3:129,"2:[0,2,4,5,6,10,12,13,18,21,24,26,28];8:[0,1,2,4,5,6,8,10,11,12,13,17,18,21,24,25,26,27,28,30];9:[0,2,4,5,6,10,13,18,24,26];6:[4,5,6,19,21,24,26];1:[0,1,2,4,5,6,9,10,12,13,14,16,18,20,21,22,23,24,25,26,27,28,31];4:[2,4,5,6,10,12,13,24,26];7:[2,4,5,6,10,12,13,18,24,26];5:[4,5,6,10,12,13,18,21,24,26,28];0:[0,1,2,4,5,6,8,9,10,12,13,18,20,21,23,24,25,26,28];3:[0,1,2,4,5,6,8,10,13,21,24,26]","c2:bw=134,experts=[0,2,4,5,6,10,12,13,18,21,24,26,28]; c8:bw=204,experts=[0,1,2,4,5,6,8,10,11,12,13,17,18,21,24,25,26,27,28,30]; c9:bw=101,experts=[0,2,4,5,6,10,13,18,24,26]; c6:bw=70,experts=[4,5,6,19,21,24,26]; c1:bw=239,experts=[0,1,2,4,5,6,9,10,12,13,14,16,18,20,21,22,23,24,25,26,27,28,31]; c4:bw=94,experts=[2,4,5,6,10,12,13,24,26]; c7:bw=102,experts=[2,4,5,6,10,12,13,18,24,26]; c5:bw=117,experts=[4,5,6,10,12,13,18,21,24,26,28]; c0:bw=191,experts=[0,1,2,4,5,6,8,9,10,12,13,18,20,21,23,24,25,26,28]; c3:bw=129,experts=[0,1,2,4,5,6,8,10,13,21,24,26]","4.0810,5.8414,3.7936,7.1809,4.6283,7.3663,4.9129,6.7310,5.0527,5.5511"
60,2026-09-24 12:36:55,Ours,0.01,1.5157303295502609,61.22,61.22,60,56.9196,0:56.92,55.4935,0.1558,1.2686,3320.4896,55:20.49,10,"0,7,4,2,5,8,6,9,1,3",0:194;7:175;4:110;2:111;5:122;8:89;6:218;9:27;1:197;3:160,"0:[0,1,2,4,5,6,9,10,12,13,14,18,20,21,22,23,24,26,28];7:[0,1,2,4,5,6,8,10,11,12,13,18,23,24,25,26,28];4:[2,4,5,6,10,12,13,18,21,24,26];2:[2,4,5,6,10,12,13,18,23,24,26];5:[4,5,6,10,12,13,18,21,23,24,26,28];8:[2,4,5,6,12,13,24,26];6:[0,1,2,4,5,6,8,9,10,12,13,18,20,21,22,23,24,25,26,27,28];9:[4,6];1:[0,1,2,4,5,6,9,10,12,13,14,18,20,21,22,23,24,26,28];3:[0,1,2,4,5,6,10,11,12,13,18,21,23,24,26,28]","c0:bw=194,experts=[0,1,2,4,5,6,9,10,12,13,14,18,20,21,22,23,24,26,28]; c7:bw=175,experts=[0,1,2,4,5,6,8,10,11,12,13,18,23,24,25,26,28]; c4:bw=110,experts=[2,4,5,6,10,12,13,18,21,24,26]; c2:bw=111,experts=[2,4,5,6,10,12,13,18,23,24,26]; c5:bw=122,experts=[4,5,6,10,12,13,18,21,23,24,26,28]; c8:bw=89,experts=[2,4,5,6,12,13,24,26]; c6:bw=218,experts=[0,1,2,4,5,6,8,9,10,12,13,18,20,21,22,23,24,25,26,27,28]; c9:bw=27,experts=[4,6]; c1:bw=197,experts=[0,1,2,4,5,6,9,10,12,13,14,18,20,21,22,23,24,26,28]; c3:bw=160,experts=[0,1,2,4,5,6,10,11,12,13,18,21,23,24,26,28]","5.1140,5.1284,7.4839,4.0829,6.7248,5.7804,7.1582,3.7768,4.7291,5.5148"
61,2026-09-24 12:37:52,Ours,0.01,1.510589918235787,61.43,61.43,61,57.1014,0:57.10,55.6565,0.2075,1.2356,3377.6187,56:17.62,10,"5,6,2,9,1,3,8,4,7,0",5:178;6:136;2:107;9:138;1:122;3:157;8:203;4:140;7:159;0:220,"5:[0,1,2,4,5,6,9,10,11,12,13,18,21,23,24,26,28];6:[4,5,6,9,10,12,13,18,21,23,24,26,28];2:[0,2,4,5,6,12,13,18,24,26];9:[0,4,5,6,9,10,12,13,18,21,24,26,28];1:[0,2,4,5,6,10,12,13,18,21,24,26];3:[0,1,2,4,5,6,8,10,11,12,13,18,24,26,28];8:[0,1,2,4,5,6,8,10,11,12,13,14,15,16,18,23,24,26,28,30];4:[0,2,4,5,6,9,10,12,13,18,21,24,26,28];7:[0,2,4,5,6,9,10,12,13,18,21,23,24,26,28];0:[0,1,2,3,4,5,6,8,9,10,11,12,13,16,18,21,23,24,25,26,27,28]","c5:bw=178,experts=[0,1,2,4,5,6,9,10,11,12,13,18,21,23,24,26,28]; c6:bw=136,experts=[4,5,6,9,10,12,13,18,21,23,24,26,28]; c2:bw=107,experts=[0,2,4,5,6,12,13,18,24,26]; c9:bw=138,experts=[0,4,5,6,9,10,12,13,18,21,24,26,28]; c1:bw=122,experts=[0,2,4,5,6,10,12,13,18,21,24,26]; c3:bw=157,experts=[0,1,2,4,5,6,8,10,11,12,13,18,24,26,28]; c8:bw=203,experts=[0,1,2,4,5,6,8,10,11,12,13,14,15,16,18,23,24,26,28,30]; c4:bw=140,experts=[0,2,4,5,6,9,10,12,13,18,21,24,26,28]; c7:bw=159,experts=[0,2,4,5,6,9,10,12,13,18,21,23,24,26,28]; c0:bw=220,experts=[0,1,2,3,4,5,6,8,9,10,11,12,13,16,18,21,23,24,25,26,27,28]","6.8514,7.3193,4.0879,3.8066,4.8022,5.4722,5.7578,7.3487,4.9574,5.2532"
62,2026-09-24 12:38:50,Ours,0.01,1.5069209067350393,61.99,61.99,62,57.0662,0:57.07,55.701,0.1646,1.1987,3434.7134,57:14.71,10,"8,6,9,4,5,0,3,2,1,7",8:48;6:228;9:59;4:221;5:246;0:103;3:193;2:154;1:274;7:163,"8:[4,5,6,26];6:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,20,21,23,24,25,26,27,28];9:[2,4,6,13,26];4:[0,1,2,4,5,6,9,10,12,13,14,16,18,20,21,22,23,24,25,26,27,28];5:[0,1,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,23,24,25,26,27,28,30];0:[0,1,2,4,6,13,18,24,26,28];3:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28];2:[0,1,2,4,5,6,10,11,12,13,18,24,25,26,28];1:[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,31];7:[0,4,5,6,9,10,12,13,18,20,21,22,23,24,26,28]","c8:bw=48,experts=[4,5,6,26]; c6:bw=228,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,20,21,23,24,25,26,27,28]; c9:bw=59,experts=[2,4,6,13,26]; c4:bw=221,experts=[0,1,2,4,5,6,9,10,12,13,14,16,18,20,21,22,23,24,25,26,27,28]; c5:bw=246,experts=[0,1,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,23,24,25,26,27,28,30]; c0:bw=103,experts=[0,1,2,4,6,13,18,24,26,28]; c3:bw=193,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]; c2:bw=154,experts=[0,1,2,4,5,6,10,11,12,13,18,24,25,26,28]; c1:bw=274,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,31]; c7:bw=163,experts=[0,4,5,6,9,10,12,13,18,20,21,22,23,24,26,28]","5.7329,7.3254,3.8588,7.4422,6.6753,5.2733,5.4593,4.0507,4.9306,4.9526"
63,2026-09-24 12:39:47,Ours,0.01,1.5000722757352356,61.88,61.99,62,57.1863,0:57.19,55.7878,0.1602,1.2366,3491.9267,58:11.93,10,"5,9,6,3,8,1,7,0,2,4",5:33;9:77;6:124;3:192;8:116;1:183;7:251;0:151;2:102;4:192,"5:[4,6,26];9:[4,5,6,12,13,24,26];6:[0,2,4,5,6,10,12,13,18,24,26,28];3:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28];8:[0,2,4,5,6,10,12,13,18,24,26];1:[0,2,4,5,6,9,10,12,13,14,18,20,21,22,23,24,26,28];7:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,22,23,24,25,26,27,28,31];0:[0,4,5,6,9,10,12,13,18,21,22,23,24,26,28];2:[1,2,4,5,6,12,13,18,24,26];4:[0,1,2,4,5,6,9,10,11,12,13,16,18,21,22,23,24,26,28]","c5:bw=33,experts=[4,6,26]; c9:bw=77,experts=[4,5,6,12,13,24,26]; c6:bw=124,experts=[0,2,4,5,6,10,12,13,18,24,26,28]; c3:bw=192,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]; c8:bw=116,experts=[0,2,4,5,6,10,12,13,18,24,26]; c1:bw=183,experts=[0,2,4,5,6,9,10,12,13,14,18,20,21,22,23,24,26,28]; c7:bw=251,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,22,23,24,25,26,27,28,31]; c0:bw=151,experts=[0,4,5,6,9,10,12,13,18,21,22,23,24,26,28]; c2:bw=102,experts=[1,2,4,5,6,12,13,18,24,26]; c4:bw=192,experts=[0,1,2,4,5,6,9,10,11,12,13,16,18,21,22,23,24,26,28]","6.7919,3.8183,7.2874,5.4402,5.8140,4.7360,4.9910,5.3367,4.1463,7.4259"
64,2026-09-24 12:40:43,Ours,0.01,1.4864807389337644,61.76,61.99,62,56.3563,0:56.36,54.9793,0.1571,1.2181,3548.3125,59:08.31,10,"6,4,5,3,7,0,8,9,2,1",6:182;4:138;5:87;3:138;7:124;0:116;8:195;9:217;2:205;1:104,"6:[0,1,2,3,4,5,6,9,10,12,13,18,21,24,25,26,28,31];4:[3,4,5,6,7,12,13,17,21,24,26,28,29];5:[2,4,6,7,13,24,26,31];3:[0,2,4,5,6,7,10,12,13,18,21,24,26];7:[4,5,6,7,12,13,17,21,24,26,28,29];0:[4,5,6,7,9,10,13,17,24,26,29];8:[0,3,4,5,6,7,9,10,12,13,18,19,21,23,24,26,28,29,31];9:[0,1,2,4,5,6,7,8,9,10,12,13,17,18,21,24,25,26,28,29,31];2:[0,2,3,4,5,6,7,9,10,12,13,18,21,24,25,26,28,29,30,31];1:[3,4,5,6,7,13,17,24,26,30]","c6:bw=182,experts=[0,1,2,3,4,5,6,9,10,12,13,18,21,24,25,26,28,31]; c4:bw=138,experts=[3,4,5,6,7,12,13,17,21,24,26,28,29]; c5:bw=87,experts=[2,4,6,7,13,24,26,31]; c3:bw=138,experts=[0,2,4,5,6,7,10,12,13,18,21,24,26]; c7:bw=124,experts=[4,5,6,7,12,13,17,21,24,26,28,29]; c0:bw=116,experts=[4,5,6,7,9,10,13,17,24,26,29]; c8:bw=195,experts=[0,3,4,5,6,7,9,10,12,13,18,19,21,23,24,26,28,29,31]; c9:bw=217,experts=[0,1,2,4,5,6,7,8,9,10,12,13,17,18,21,24,25,26,28,29,31]; c2:bw=205,experts=[0,2,3,4,5,6,7,9,10,12,13,18,21,24,25,26,28,29,30,31]; c1:bw=104,experts=[3,4,5,6,7,13,17,24,26,30]","7.2360,7.3560,6.7603,5.5132,4.9899,5.1281,5.6759,3.7638,3.9552,4.6009"
65,2026-09-24 12:41:39,Ours,0.01,1.4871204428389013,62.08,62.08,65,55.3679,0:55.37,54.0242,0.1616,1.1805,3603.7086,1:00:03.71,10,"7,5,4,6,8,3,0,2,1,9",7:33;5:105;4:210;6:182;8:241;3:156;0:151;2:104;1:211;9:171,"7:[4,6,26];5:[0,4,5,6,12,13,21,24,26,28];4:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,21,23,24,25,26,27,28];6:[0,2,4,5,6,9,10,12,13,18,20,21,23,24,25,26,28,30];8:[0,1,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,23,24,25,26,27,28,31];3:[0,2,3,4,5,6,10,12,13,18,21,23,24,26,28];0:[0,1,2,4,5,6,10,12,13,18,21,24,25,26,28];2:[4,5,6,12,13,18,21,24,26,28];1:[0,1,2,4,5,6,9,10,12,13,14,18,20,21,22,23,24,25,26,27,28];9:[0,2,4,5,6,9,10,12,13,15,18,21,23,24,25,26,28]","c7:bw=33,experts=[4,6,26]; c5:bw=105,experts=[0,4,5,6,12,13,21,24,26,28]; c4:bw=210,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,21,23,24,25,26,27,28]; c6:bw=182,experts=[0,2,4,5,6,9,10,12,13,18,20,21,23,24,25,26,28,30]; c8:bw=241,experts=[0,1,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,23,24,25,26,27,28,31]; c3:bw=156,experts=[0,2,3,4,5,6,10,12,13,18,21,23,24,26,28]; c0:bw=151,experts=[0,1,2,4,5,6,10,12,13,18,21,24,25,26,28]; c2:bw=104,experts=[4,5,6,12,13,18,21,24,26,28]; c1:bw=211,experts=[0,1,2,4,5,6,9,10,12,13,14,18,20,21,22,23,24,25,26,27,28]; c9:bw=171,experts=[0,2,4,5,6,9,10,12,13,15,18,21,23,24,25,26,28]","4.8992,6.5943,7.1636,7.0265,5.6519,5.3875,5.0208,3.9341,4.6037,3.7427"
66,2026-09-24 12:42:34,Ours,0.01,1.4779202563749867,62.36,62.36,66,55.4919,0:55.49,54.1434,0.1559,1.1909,3659.2296,1:00:59.23,10,"2,5,1,8,9,6,4,0,3,7",2:149;5:63;1:198;8:88;9:115;6:108;4:152;0:139;3:244;7:184,"2:[0,4,5,6,9,10,12,13,18,21,23,24,26,28];5:[2,4,6,13,26,28];1:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28];8:[2,4,5,6,12,13,26,28];9:[0,2,4,5,6,12,13,18,19,24,26];6:[4,5,6,10,12,13,21,24,26,28];4:[0,4,5,6,9,10,12,13,18,20,21,23,24,26,28];0:[0,1,2,4,5,6,10,12,13,18,24,26,28];3:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,23,24,25,26,27,28,29,31];7:[0,2,4,5,6,9,10,12,13,14,18,20,21,22,23,24,26,28]","c2:bw=149,experts=[0,4,5,6,9,10,12,13,18,21,23,24,26,28]; c5:bw=63,experts=[2,4,6,13,26,28]; c1:bw=198,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]; c8:bw=88,experts=[2,4,5,6,12,13,26,28]; c9:bw=115,experts=[0,2,4,5,6,12,13,18,19,24,26]; c6:bw=108,experts=[4,5,6,10,12,13,21,24,26,28]; c4:bw=152,experts=[0,4,5,6,9,10,12,13,18,20,21,23,24,26,28]; c0:bw=139,experts=[0,1,2,4,5,6,10,12,13,18,24,26,28]; c3:bw=244,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,23,24,25,26,27,28,29,31]; c7:bw=184,experts=[0,2,4,5,6,9,10,12,13,14,18,20,21,22,23,24,26,28]","3.9760,6.6301,4.6513,5.6456,3.7583,7.0301,7.1033,5.0545,5.3683,4.9260"
67,2026-09-24 12:43:30,Ours,0.01,1.4739457416778659,62.63,62.63,67,55.5157,0:55.52,54.1343,0.1585,1.2211,3714.7742,1:01:54.77,10,"4,5,1,3,6,0,2,9,7,8",4:188;5:177;1:134;3:93;6:194;0:119;2:157;9:219;7:215;8:33,"4:[0,2,4,5,6,9,10,12,13,16,18,20,21,22,23,24,26,28];5:[0,1,2,4,5,6,9,10,12,13,18,21,23,24,25,26,28];1:[0,1,2,4,5,6,10,12,13,18,24,26,28];3:[4,5,6,12,13,18,24,26,28];6:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28];0:[0,2,4,5,6,10,12,13,18,24,26];2:[0,1,2,4,5,6,10,12,13,18,21,23,24,26,28];9:[0,1,2,4,5,6,8,9,10,11,12,13,17,18,21,24,25,26,27,28,30];7:[0,1,2,4,5,6,9,10,12,13,14,16,18,20,21,22,23,24,25,26,28];8:[4,5,26]","c4:bw=188,experts=[0,2,4,5,6,9,10,12,13,16,18,20,21,22,23,24,26,28]; c5:bw=177,experts=[0,1,2,4,5,6,9,10,12,13,18,21,23,24,25,26,28]; c1:bw=134,experts=[0,1,2,4,5,6,10,12,13,18,24,26,28]; c3:bw=93,experts=[4,5,6,12,13,18,24,26,28]; c6:bw=194,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]; c0:bw=119,experts=[0,2,4,5,6,10,12,13,18,24,26]; c2:bw=157,experts=[0,1,2,4,5,6,10,12,13,18,21,23,24,26,28]; c9:bw=219,experts=[0,1,2,4,5,6,8,9,10,11,12,13,17,18,21,24,25,26,27,28,30]; c7:bw=215,experts=[0,1,2,4,5,6,9,10,12,13,14,16,18,20,21,22,23,24,25,26,28]; c8:bw=33,experts=[4,5,26]","7.2669,6.5986,4.6352,5.3858,7.0102,5.0517,3.9614,3.7559,4.8955,5.5731"
68,2026-09-24 12:44:25,Ours,0.01,1.4621728769730171,62.58,62.63,67,55.412,0:55.41,54.0576,0.1574,1.1921,3770.2164,1:02:50.22,10,"1,8,2,0,3,4,5,9,7,6",1:153;8:114;2:214;0:110;3:94;4:180;5:163;9:57;7:102;6:116,"1:[0,2,4,5,6,9,10,12,13,16,18,21,24,26,28];8:[4,5,6,10,12,13,18,21,24,26,28];2:[0,1,2,4,5,6,8,9,10,11,12,13,16,17,18,21,24,25,26,28,30];0:[0,2,4,5,6,10,13,18,24,26,28];3:[0,4,5,6,13,19,24,26,28];4:[0,2,4,5,6,9,10,12,13,15,18,19,21,23,24,26,28,30];5:[0,2,3,4,5,6,9,10,12,13,17,18,21,24,26,28];9:[4,5,6,13,26];7:[0,2,4,5,6,10,13,18,24,26];6:[0,2,4,5,6,10,12,13,18,24,26]","c1:bw=153,experts=[0,2,4,5,6,9,10,12,13,16,18,21,24,26,28]; c8:bw=114,experts=[4,5,6,10,12,13,18,21,24,26,28]; c2:bw=214,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,17,18,21,24,25,26,28,30]; c0:bw=110,experts=[0,2,4,5,6,10,13,18,24,26,28]; c3:bw=94,experts=[0,4,5,6,13,19,24,26,28]; c4:bw=180,experts=[0,2,4,5,6,9,10,12,13,15,18,19,21,23,24,26,28,30]; c5:bw=163,experts=[0,2,3,4,5,6,9,10,12,13,17,18,21,24,26,28]; c9:bw=57,experts=[4,5,6,13,26]; c7:bw=102,experts=[0,2,4,5,6,10,13,18,24,26]; c6:bw=116,experts=[0,2,4,5,6,10,12,13,18,24,26]","4.6605,5.6443,3.9605,5.0632,5.3512,7.1526,6.5492,3.7331,4.9023,7.0406"
69,2026-09-24 12:45:20,Ours,0.01,1.4584059451407794,63.38,63.38,69,55.3371,0:55.34,53.9903,0.1611,1.1839,3825.582,1:03:45.58,10,"3,7,1,4,9,5,0,2,8,6",3:152;7:214;1:115;4:152;9:130;5:145;0:192;2:243;8:154;6:96,"3:[4,5,6,9,10,12,13,18,20,21,22,23,24,26,28];7:[0,1,2,4,5,6,8,9,10,12,13,14,18,20,21,22,23,24,26,27,28];1:[4,5,6,10,12,13,18,21,24,26,28];4:[0,2,4,5,6,9,10,12,13,18,21,23,24,26,28];9:[3,4,5,6,9,10,12,13,18,21,24,26,28];5:[4,5,6,9,10,12,13,18,20,21,23,24,26,28];0:[0,4,5,6,9,10,12,13,14,18,20,21,22,23,24,25,26,27,28];2:[0,1,2,4,5,6,8,9,10,11,12,13,15,16,17,18,21,22,23,24,25,26,27,28];8:[0,4,5,6,9,10,12,13,18,20,21,23,24,26,28];6:[4,5,6,13,15,17,24,26,28]","c3:bw=152,experts=[4,5,6,9,10,12,13,18,20,21,22,23,24,26,28]; c7:bw=214,experts=[0,1,2,4,5,6,8,9,10,12,13,14,18,20,21,22,23,24,26,27,28]; c1:bw=115,experts=[4,5,6,10,12,13,18,21,24,26,28]; c4:bw=152,experts=[0,2,4,5,6,9,10,12,13,18,21,23,24,26,28]; c9:bw=130,experts=[3,4,5,6,9,10,12,13,18,21,24,26,28]; c5:bw=145,experts=[4,5,6,9,10,12,13,18,20,21,23,24,26,28]; c0:bw=192,experts=[0,4,5,6,9,10,12,13,14,18,20,21,22,23,24,25,26,27,28]; c2:bw=243,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,16,17,18,21,22,23,24,25,26,27,28]; c8:bw=154,experts=[0,4,5,6,9,10,12,13,18,20,21,23,24,26,28]; c6:bw=96,experts=[4,5,6,13,15,17,24,26,28]","5.3749,4.9140,4.5853,7.1199,3.7401,6.5426,5.0470,3.9720,5.6739,7.0207"
